puuid,delta_winrate,delta_kda,delta_cs,delta_gold,delta_damage,delta_vision,delta_kill_participation,delta_team_first_blood,delta_team_first_tower,delta_team_first_dragon,delta_player_first_blood,win_streak,matches_used,delta_goldPerMinute,delta_damagePerMinute,delta_visionScorePerMinute,delta_skillshotAccuracy,champion_pool_growth,total_matches_analyzed
--Q9WQ05YADeEIfiAc0WdFxj2W9jOB857MvtetaDh6uy1ZskLJ-3Gr9ff4XtLfqQ2i3NGoGuOjJkWQ,0.1,2.7770118770118764,0.846402569025679,-39.60200792236935,-236.098860876117,-0.3468381752474072,-0.1337680828140859,0.1999999999999999,0.1999999999999999,0.0999999999999999,-0.1,8,20,-24.343238513660822,133.00142074824737,0.12067210867222311,-0.08229543767257874,-1,50
-20zfEu2Jf0xpggy2sdi1ncVNZZgrPcSeBX6mNRZBRcMJSI3IChq-lmV6BEAXNINXzejk0kubLdGeA,0.3999999999999999,1.9638961038961045,0.9905439694011732,111.2583070402166,368.4296521139911,0.2120347457399036,0.1685734746196456,0.3,0.0,0.0,0.2,3,20,53.87748147943944,390.584721969704,0.19349204709772172,0.005337503458128057,4,50
-3SSGr-KnG0oXgzGD5ZlcPM14faNjuJIlrmtWo7S-Q88tI-zfa6DscoqCOOsx7xr5Jj_VPvE19aHJg,0.3999999999999999,1.027777777777778,0.104508374384421,18.052674930069884,-87.20795652506013,-0.8182301557479927,-0.0782505874862362,0.0,0.0,-0.0999999999999999,-0.2,4,20,-5.370832852738545,76.55090495398059,1.0468134262126934,-0.005315986815956686,-3,112
-5-zW5UbyN95ozyXvsy6IOUsDnulN7WvT11Zl9D0qcqTK2Gzl3L0wdBkYl7PcDMpvLTmoEkiKC0q9g,-0.0999999999999999,-0.0865151515151514,0.5548868676771832,0.0,0.0,0.0,0.002068325927676,-0.0062598301352626,-0.0068260459263919,-0.0091538219565901,0.0018559295375904,6,20,21.31985463139125,197.51853519950248,0.31514825963243687,-0.11961615264026548,6,50
-5YPXTdesX0f_kl2FpCULEpAM9zfGcKPpBTwb_frlNILSBmTyhjL7aXBUDXZrGzz2r8hHn82t0351Q,-0.0999999999999999,-0.5367063492063497,0.0657003495917329,24.629161194596406,-17.58910054298235,-0.3222000905148362,0.0159934693965237,-0.2,-0.3,-0.0999999999999999,0.0,3,20,46.81985734815862,238.89906920319913,0.2629954892255476,-0.2563338000893434,3,50
-5cT_p5mN_wG0fPnNxp-3s5WRK-vm32_mO8n1s8C-9pj07dhlCIo5kFATNxjqqxS22c2V-IvZucW-g,-0.6000000000000001,-3.6883333333333335,2.072839605643611,9.022643435642353,132.99184791009168,-0.921979982118845,-0.1296854964731387,-0.3,-0.3,-0.3,-0.2,9,20,-4.845304078517927,105.44426240894836,0.3461507729190121,-0.17763982517556481,0,50
-6tyMkhUo00UdeDL0R0wfBwalF8ZEUo2Fbqmxyx4o7bTLZpBd3RpmRkEPJLyp4cLw5yOcol0DipZXA,-0.1999999999999999,-2.6925,0.0832389973654947,-15.992270229575697,145.246021363286,-0.0394050106575757,-0.0462658524932196,0.4,0.0,0.1999999999999999,-0.0999999999999999,2,20,5.151595706266903,117.17477801257996,0.2430125845385248,0.038949746271370045,-2,55
-D8diJiYgULdTLN0PF2m6pJhECuMB8Rr3B4TjtITcIas7jDmUaw6ymUFqGSPTdEwMDcxY99zK1ae7g,-0.2,0.2211038961038958,0.5478330499670632,-66.54340963245795,-3.433975642236305,-0.0028162880689837,0.0315642376692489,-0.1,0.0999999999999999,0.0999999999999999,0.0,4,20,41.1913398273328,354.40047086920015,0.2539367540599551,0.06180473136464926,-1,50
-DNdijDShaoYwDKAsfsMMS7tv8_slmTg6XRx-hckzJrZihff_D1nDXKg74D1oqWSrkA4eGNNs5LCcg,-0.6000000000000001,-2.75202380952381,0.4527060575533193,-16.072190446453078,112.94393733182142,-0.4725767082363545,-0.0005995397426166,-0.3999999999999999,-0.1,-0.1999999999999999,0.0,5,20,14.882549229765857,149.01143435823792,0.465481678986454,0.05182531614084185,-2,50
-F9LpTjjYyAPWTxGLz9a764ZO34ie0EFCBt5cQv2ra_lK2lIM3QQXHd4_AivICC3K7jgsWf7a94YIg,0.0,-0.6926388888888888,1.224730820553725,3.9475082147881153,195.7927764376023,-0.897146757080346,-0.1514859049793719,-0.1,0.0,-0.1,0.0,2,20,-17.226772377088025,19.648880700152745,0.3933922116256785,0.04017730510844125,1,50
-GqRcYpLc5fZ33Cnmx2ikkKvt0_ZIN3lXhzne3etlESyZBWCQ5Lrxe9Trm5lpAbajqSvVsPbtOve6g,-0.4999999999999999,-2.5873412698412697,-0.9003995939131197,-71.74094656750412,-131.15221370428878,0.0715213218497992,-0.0240256439871415,0.0,0.1,-0.3999999999999999,0.1,4,20,27.35773469915273,330.5240890830871,0.30060182860068874,0.018884547178566802,2,68
-J94QISXG3a1M2FQU7p0JhKYmIN99Z2g1M5Se074hstreQd5f3dqg3jrCyqazEHc1MOeJBiuUHyIXw,-0.0999999999999999,2.835436507936508,0.8686495745584386,92.6544236498629,436.29134709036,-0.5154265795332376,0.1667415987273672,0.0999999999999999,0.0999999999999999,0.0999999999999999,-0.0999999999999999,4,20,-7.715276437018133,163.34596711097652,0.04417502097156256,0.030353074657046397,2,29
-KYlMUzj4VsDW3laMW4FP5YhHRiOgOC8h_ZVx_X5Ju8ghaJsncANZN2CpQkblGvbPzDvL5Hx3o_UEA,-0.3,-0.9911111111111116,0.5795002801361777,-19.452362567566524,-103.26296234510323,-0.0623152280663166,-0.0412561045374607,-0.0999999999999999,-0.2999999999999999,-0.4999999999999999,0.0,5,20,30.022903299696793,234.98269836758743,0.125712927217416,-0.14243555407332192,-1,50
-LIBRW3AsCzckvJrcwU1pPGPi1EgL04VQYRPzB1nTIjk3Eg-zL35MU9ibKQZepSxAy7xHw3cGBTlaw,0.2,0.9380952380952374,2.105629831855288,30.1708427062822,219.20496502264552,-0.2814961915143881,-0.0551915578857786,0.0999999999999999,-0.1999999999999999,0.0999999999999999,-0.1,2,20,9.258282246758881,83.55313447354513,0.39048957017740205,0.08932668988122905,-2,56
-LRuVuRI75EHN5s01wiMcUn0IPEuUogxYFUAYkpEeBP9alVIF16FpnI4zA1RqOwb94r1EdZcr9oikw,-0.0999999999999999,-1.5213095238095231,2.750272013957008,65.62168894147095,63.220740744542695,-0.5924828018711488,-0.0659966196828261,-0.2,-0.1999999999999999,-0.1,-0.2,2,20,37.09707436000366,174.3563675742489,0.08936309060603331,-0.11250455861753333,-1,50
-Lb6E5677ZqcJT9dC_I0F8ddPFwEAiIfo0oZw5yUbgt9OEyIoJdIK7axRMzOz83IWwsDG8cQBRf7Qw,-0.3,-1.8579004329004327,0.3685757453083145,-23.761633536563863,26.287121303519257,0.359455947989888,0.0002315259190219,-0.1999999999999999,-0.0999999999999999,0.0,-0.1999999999999999,4,20,-12.534127762585968,85.77456730956925,0.574088972922207,0.030561521698326988,2,52
-Le-qRIkYjhR7nugHPBtdWtm9mouGTMbvAvs9NNoOX8YPRKrSExKvkbmFSI2_1EsSvyYed8gxSPFSw,0.2,1.254350649350649,2.0238600579452104,0.0,0.0,0.0,0.002068325927676,-0.0062598301352626,-0.0068260459263919,-0.0091538219565901,0.0018559295375904,6,20,14.301664241553453,257.18797607795284,0.2318159337952984,-0.02439156220362615,2,50
-M7e4BVtDusa3JyHDoSPD6G_kXcTTTnY_pucr-lLhqxX4hNqgHjQDul6qAJRy07piEmv3cmp043oUw,-0.0999999999999999,-2.6050000000000004,0.5932612774264348,0.0,0.0,0.0,0.002068325927676,-0.0062598301352626,-0.0068260459263919,-0.0091538219565901,0.0018559295375904,3,20,66.38028092828574,356.67120490168406,0.15609770775355625,0.07170825346823362,-2,50
-MbuI68_oiLj9kqcx-MrLyC8IBJD7F6syBEuHxQKiVzbz4MVXsCMrSqDvBc2_-fYs5cSjOVjYLO6xA,0.1999999999999999,-1.473095238095238,-1.54896287914415,-27.81488677318646,-136.57571760390965,-0.1278557623398909,-0.0522076386155578,-0.0999999999999999,0.0999999999999999,0.2,0.0,6,20,41.381391141361064,332.21368810432045,0.2029694008725459,-0.06086872017838968,-3,65
-MrBb4DbqxNU-sWW6-eTA5tdJXR472zN-3GM1Fc4onqGkDE_r7Cqg0rFwwreQT2w6pNOUonDmapfAA,-0.1999999999999999,-0.996166056166056,-1.1725910452830108,0.0,0.0,0.0,0.002068325927676,-0.0062598301352626,-0.0068260459263919,-0.0091538219565901,0.0018559295375904,4,20,33.04004763280176,130.73704839226593,0.0989816742413604,-0.03052374106682494,0,50
-NHveWc8VThBPdDlZDly9oUXmqlVuQ0PQyxXnjBRpu1xVQL4xZur64E401VcWamAhjZpIqGOLcX-MQ,-0.3,0.0819444444444443,-0.1472417778309549,-28.809440852406,-22.7461907238835,-0.0468622922636019,0.0746251843005469,-0.4999999999999999,-0.3,-0.1,0.2,2,20,9.741179466198048,67.55698856030295,0.24728671675455272,-0.01936734829147524,-1,50
-OIcaPN_pDikGyuCSoSzRcxG66HXTx2yHL74gi8iQylX_Rs5WludS-WOfX3pkBrTPYc-blftU-Hnuw,0.1999999999999999,2.4872619047619047,-0.908446286630415,6.031090444653728,12.794069328018736,-0.3725703091899894,0.0930426828459677,-0.2,-0.0999999999999999,0.1999999999999999,0.0,4,20,-17.01522409649897,121.79586733314659,0.24901472407303094,-0.045425914750787444,0,138
-Olj1gGI3--wlPddI_3MT2nLE1NRvmTafBTqgyLUVTWt0HWFRnO7mZ6WMgliToQOzdLe7bRp337KHA,0.2,0.2344552669552668,-0.2142721723836675,-2.1581066071898363,93.508137892837,0.1593508003061234,0.0205522077558985,-0.3,0.3,0.0999999999999999,0.1,3,20,17.705341876815964,195.49104285275723,0.38769409333378146,0.041288517865873064,0,53
-RxbuTg7v5kt8WKgNByUgsQKjQJg2nby_dParQzANWscEa22pDTVKmWr39vtfR0X_KxWkKgtONRPVQ,-0.1999999999999999,-0.3304761904761903,0.5418585151384896,15.135387484980129,238.07361508293275,-0.6094322378183243,0.0420929430885062,-0.3,0.0,-0.1,0.0,3,20,15.07239842843552,193.29011251703776,0.10990879426818523,-0.06913596617104706,0,50
-Rzvwu04lyDu-Zwe6gNlIdvaflLwRJXxKGMQZ5OFpVmanpcUe-8sOOU7DazL-JnsyRVmFquKO0VGAg,0.0999999999999999,0.4656024531024529,-0.1279203804992238,0.0,0.0,0.0,0.002068325927676,-0.0062598301352626,-0.0068260459263919,-0.0091538219565901,0.0018559295375904,3,20,9.127499986845976,66.64297418501025,0.38858583703766625,-0.09871613226225956,-2,50
-SiHlT1EBxKtrOxf1O9GYpxQWVdMgmTJH2b11NNQT0g4egal3UcK5lc8bl3ylke05MbENROz4EU0hw,0.0,0.332954545454545,-0.1627179492641008,0.0,0.0,0.0,0.002068325927676,-0.0062598301352626,-0.0068260459263919,-0.0091538219565901,0.0018559295375904,3,20,-18.725259764145335,212.09090886661386,-0.08058639977530502,0.07767795906802155,0,50
-StODXEg8sY5C4nJMsOUmMKm3TJW9CVErZhHWd-xmjSgwObFEg37SNIhtR5QvVbhi3KBr7r6GSLX8g,-0.0999999999999999,0.6534523809523805,0.0537522637413419,23.787772303881525,279.3993593143722,-0.1402239408479253,0.0012454905508164,0.0,-0.2,-0.2999999999999999,0.1,4,20,41.21129553886675,363.9473735053292,0.14709522760853422,0.07600581812759089,0,50
-UvqOIzH9X_t9njEqVn1a82lmKHgobwYsz3ASKeY3hzkRAKuEFYwhvbyolPMiefCVlg2oExCIfvOXQ,0.0,1.4519444444444445,0.1283125147487214,1.7473460508805942,-59.64277444045422,-0.3857465589652555,-0.0528960406729219,0.4999999999999999,-0.0999999999999999,-0.2,0.0999999999999999,4,20,-10.251774597039343,65.92961106207417,0.7666409600549091,-0.02460119215337414,0,80
-WOqlUkbbFRJm7CA3s9728mJ-4DYejknaJAX8w8qIPf60isH53K2T2nB3GmOPConx-kHv4fhYRqx-g,0.1999999999999999,2.9581168831168823,0.747312599419024,35.012652568160775,365.27360921319166,0.0328158143116649,-0.0296765239333874,-0.1,-0.2,-0.1999999999999999,-0.1,6,20,39.776741216032974,245.74178146334327,0.024572050086859587,-0.04296208956706543,-2,50
-WcKzHwJO-olUH3HXIcPuUZgY_8mxDMjfUrHInczGMbUXwSVwYvC9MEp0fg2hbbKAKKsdH8UdLsRUg,0.1999999999999999,-0.0481565656565656,-0.6934718501200612,0.0,0.0,0.0,0.002068325927676,-0.0062598301352626,-0.0068260459263919,-0.0091538219565901,0.0018559295375904,6,20,-1.030324251747743,278.4591361114252,0.13503010478489175,0.03905166717273656,0,51
-YYs40Q6bDPGUvAheojEwkUbcj2F4VkWJg9sPbjopQlAM70qhuctrFSwFVC-RWIF-wM57EKi8LAbIA,0.3,0.9507936507936504,0.3014108588867898,30.33184904292375,111.33691589563568,-0.0225260072049942,-0.0118999735408904,-0.3,0.0999999999999999,0.4,-0.1999999999999999,3,20,16.607029071968327,185.54551841322393,0.15640240373089065,-0.06425450952118683,0,55
-ZA0LeJDJbFvXwWgOW6izWc5ACnQPt4Dk_prZz6V11tmDlG8L9LvaMWuMXzADj8cjPLulpMQ1lp-FA,0.0,-0.442941225441225,-1.8620935540252568,-15.548243239841211,48.002256183819895,0.4226901963750325,0.0233458965321778,0.1999999999999999,-0.1,0.3,0.0,3,20,-2.7014946260364354,146.29690369251284,0.28869645982839776,0.007798980037509007,1,50
-_PE_YUmOHE7SKaILfGtv6rIAIl2Lx3-y5pfWo16bdfFCSzdPj4W5SfNoTbqqSS4UIlPZ6bJHNdhiQ,-0.1999999999999999,-0.7026190476190473,-1.1509443655291962,-51.82511682829636,-288.87551706716795,-0.0792890317532222,-0.2568663106693666,0.1999999999999999,-0.1999999999999999,0.0,-0.1,3,20,-4.815227058579126,123.09490698685227,0.034379924861753564,-0.09360715534374531,-2,72
-a0tyFoJJxVS6uP85YLmfMQOr1DZX-pck3i1Rxrt4GLmpPBYpywiXTHur1BZCAxm7MtT0A3F2GbRGA,0.2,0.2929853479853479,0.6330134458225549,64.29939081925352,177.49818537884812,-0.1925276783041825,0.0292118953613332,0.2,-0.2999999999999999,-0.0999999999999999,0.1999999999999999,5,20,58.32754104056386,400.1408784489779,0.00098154979272147,0.09912320182216225,6,50
-atNiHvA7ezhSzlv8bazD4sJLhgWh6LxyS5hXozSkaBkvWc-R0j4wiiRH4MEYbzFgaQoUYMMTy6dMA,0.0999999999999999,3.572857142857143,-0.226574891356267,31.47922603702318,126.13085359874016,0.0623748943543124,0.0636704742189501,-0.0999999999999999,-0.0999999999999999,0.2999999999999999,0.0999999999999999,4,20,6.185247126407887,99.14296278446398,0.044924464749378834,-0.01118165925983472,-2,57
-eOOr5T19zpa2FV8tkMvqTKGKtYi-MjldTjE5DFNxzNG1ofD465x9fdF37LYCUaGIpN8a8RdaSXyYw,0.0,-2.8391269841269846,3.0426553370922,0.0,0.0,0.0,0.002068325927676,-0.0062598301352626,-0.0068260459263919,-0.0091538219565901,0.0018559295375904,4,20,35.47003652128615,239.38521820016388,0.057552097153263704,0.1091181522251014,-2,46
-eZlcGXTwdLioOr5FqTB5K9wzivJWmiWbBm6VUVz3Ffxixx3izYruzlNSo9GTPx42lqnoXvxbVpDpQ,0.0,-0.1967857142857147,0.1598398213729419,6.8379986019238,-2.690814090275012,0.017596244104139,0.0454642275543979,-0.2999999999999999,-0.3,-0.2,-0.1,9,20,11.087905524825715,139.6509861480696,0.11815254213690474,-0.03359095318222227,5,241
-fmi8Ze9Jrmo-_vuy4VPeOTf0I6BYpwMrkwSa7AiceYd24VcbFYyYZYGBNSpudOPbxveZ6qaoUl8RA,-0.0999999999999999,-1.051785714285712,0.5251487159854589,-22.239741950749533,-67.390145109272,-0.0757838232928306,-0.0256738561354435,0.3999999999999999,0.4,-0.0999999999999999,-0.1,3,20,23.652202966779953,171.6059280848092,0.05621748626491174,0.058552306752112426,-1,58
-fouphe96RMdn_zQWlO283KGcq7o3xOoiOz38f9qg8pm5-ByigqMyPUJB6_7K0ZS_RvNpDN4vBhkYg,-0.2,-0.0159859584859587,-0.9166882753799525,-17.7280859726784,-29.21809967049552,-0.1922323851735544,0.1287561997667669,0.0999999999999999,-0.1999999999999999,-0.1999999999999999,0.1999999999999999,3,20,25.92471303955466,161.81224897658223,0.1353944761305892,-0.06874223198426435,0,30
-gxB9SnPQHNO_3l__WtDkhlVSQyoR_R-Uk1WimrrzYJPsDFQWWoMJnf1MQ3qQI8OLwEtOYU7eX5QXQ,0.0,0.2501948051948053,1.5416035210157424,-5.899420157974589,137.75860299387068,-0.3484089405682054,0.0492054457226732,-0.1,0.0,0.1999999999999999,0.1,1,20,2.217662669947856,100.03269171766948,0.09541181485043915,-0.14558345672775222,2,50
-jZxhqdVZPYPeoNXtfF9hoXNZqIpBiyj-AP8qhWoADUWI5q_gYrD-c7kDOcUrZG3Z5FflPFcOn3VBg,0.0,0.0273088023088026,0.1921456010403801,4.27497932926326,7.906926872336498,-0.020389406269798,-0.0197293989207455,0.0999999999999999,0.0,0.3,0.1,5,20,40.34439010321063,259.93817795690063,0.34855368738974524,-0.02092841705665882,-3,93
-lKt_RBJhtWK93obOJuruvcBymsXulBXKD-keSMs7dr9V3AF6v_oApjs5qr647aEWNteVcOVbe9m5g,0.1999999999999999,3.1404222901281726,-0.1151531077197001,74.01819130185248,96.57897671414788,-0.1458250273936542,0.0161735289687731,0.1999999999999999,0.2999999999999999,0.0999999999999999,-0.1,3,20,42.11295090311279,216.27720486159598,0.055123731514818086,-0.07964644851565927,-3,50
-lw85Eb0Pn5PnqTfMi3C-8rro-4HOOOo2b4jMZfolXIfnmMPhHAVkWQZ9L81h-M3N5AbDXDcTUcvvQ,-0.2999999999999999,-1.4944047619047611,0.7511375085543408,2.9954633337603696,-13.208353876028925,-0.5449407594880775,-0.0814997055240744,0.2999999999999999,-0.2,-0.1999999999999999,0.1999999999999999,4,20,1.4296172765086794,229.10454253432363,-0.049757551477161543,-0.015033380561281284,-3,76
-nfGUz9KzawLH-4H_r74JSQfx5yJFQMBnBldLzN4c84Q5WbBp3_RlKUe4Fk7WqVAVTrWlX0Fww3HJg,-0.3,-3.022063492063493,-0.794346015282652,0.0,0.0,0.0,0.002068325927676,-0.0062598301352626,-0.0068260459263919,-0.0091538219565901,0.0018559295375904,2,20,15.562359680015618,232.59160870164135,0.19197901536286888,-0.058788103079805365,1,52
-pJB9zAYJrxWNwTkUn8GHlL_q1fzGBM80Esm3KwJIWt7YaT2MMFlGojgUxOx3G_4Oe07hWOJ8AeZ_Q,0.0,-1.1461507936507935,-1.5157095059184058,-36.25390606245219,-22.04509648139947,0.0902582547495389,-0.0254703948385947,0.0999999999999999,0.0,0.3999999999999999,0.1,3,20,24.688037294970627,214.21436852252555,-0.07654332996516056,-0.09067427905943176,2,53
-qLE4T4lhqwYyevIr6h1I9frO7-d0XduTIGFRJH0mdLD0PZ5_NDyapsu_CwLRzw6137duPvFGtIkug,0.3999999999999999,0.5161111111111112,1.4334003104833188,19.867123119934263,-11.034375606451135,0.0173047232517045,-0.0369687244608545,0.0,0.1,0.0999999999999999,0.0,3,20,31.591855740423398,273.8766062743101,0.09358780494406072,-0.07491873293180483,1,99
-ss7_PSjVyapKGGI_KrR_qFpGCoOgaazC4vio4J2ajKvccwxAkSlG5aGFpuhLKmWP6KkdekU_HN3jw,0.1,0.0246825396825371,-0.8379167583546911,43.54262365523829,86.9369647282715,0.2852166874207724,0.0836923473488536,-0.4,0.0999999999999999,-0.2,0.0,10,20,20.59436452179716,309.07884473587706,0.17337033920514022,0.02605564795627946,3,52
-trNj_iTJ8m9ue4qlQ48-2_XiPdpcF3TOKwB9OpGxeaAHatRhOsndmhCckvRh4LXzXhDjZ5sSVB0Kw,-0.2,-1.0674386724386724,-0.3132241740135164,0.0,0.0,0.0,0.002068325927676,-0.0062598301352626,-0.0068260459263919,-0.0091538219565901,0.0018559295375904,3,20,25.097755545201267,315.2970191883063,0.10787327345225123,0.037035990043346234,3,50
-uDZJRciO-rCAlAu-hjUnJOqexXXr8EBZKxtZ_3orHwrLmSNHZj2g65c-aTV2ZD9OgN8LJ4wENoykQ,-0.1999999999999999,-1.5268756243756254,-0.8648383997783045,-96.36261508057812,-457.1888864293233,0.0271726129857675,-0.1087148418222587,0.0999999999999999,0.0,-0.0999999999999999,0.2,6,20,-5.281210427502458,214.74208886780548,0.23184289828057603,0.04917698313629093,1,50
-vtdlMsPTGTjhW_KtBZO89QMurTDdWCNfgKUfzd14Qfo7QenRptRtHWG8H0pQLxT5TCFCMnUvt-kAw,0.3,0.087027417027417,-0.0690650655139595,25.899138047332173,57.64801026955786,-0.2792685269238173,0.0499841576664387,0.3,0.2,0.4,0.0999999999999999,2,20,19.188751843301446,54.20383118717825,0.262978606897323,-0.011406395488742477,-1,50
-w847NhGPFSYhYarew6FdeGByW8mxVuymsvnPVk_tirExO0dxvookpHsjrpjA0jOP1AVulQmHSYsoQ,0.1999999999999999,-1.9085858585858584,0.4983071842886337,-1.2584847657082037,16.049374190037156,0.0911608545803387,-0.0374131802048592,-0.3,0.3,0.2,-0.4,5,20,1.5989999491656022,280.9430200002039,0.16849455300342542,-0.08566013794682431,-4,50
-x353tCo64BNCPnLRVvLbIWw0bDHi4GeOVc2Gy8MjJd2dwcn2dkCvhINfaQu30w2CYqx7Ktm0z5B0Q,0.0999999999999999,-0.7910714285714278,-0.7460213702036027,33.52767748459638,210.8417520591321,0.145592076099696,0.0835452834133549,-0.3,-0.0999999999999999,-0.0999999999999999,0.1,8,20,36.55072012219472,254.70805959073107,0.07699097955584144,-0.01243440426937259,-2,50
-z6lfAZyOids9iRl0FJFuxiv0mb1xHFsKWSXFNGs5BQCw004Mm9jUKBxv8trjhFYHXj1937DYdFSrQ,-0.5,-2.150833333333333,0.2728751708607526,-116.2955954806382,-336.14690748224245,1.419325889995252,0.0578822068314733,-0.1999999999999999,-0.2,-0.0999999999999999,0.0,5,20,0.4121449993482429,115.89671040794508,0.1658438375402682,-0.11775154291800077,0,50
-zbAfLXLI7Cj1If5Q-ugwZyt76pI1OYwugz3rR9gmWrLsQTvZYG_7Ixr8C4uUxTZqAcLGSOi8eDWWA,-0.3999999999999999,-5.01047619047619,-0.8306048076963872,-73.48977206572135,-181.57261108299065,0.1600088804027679,-0.0330702417606909,-0.3999999999999999,0.2,-0.3999999999999999,0.0,3,20,10.305489105237484,194.21931551090256,0.2365555165190807,-0.12133150821094113,-1,32
0-Xo7CcrNpNkW4Nhj5aG8b5GvbvnNxMKaZLc504tt1gR81GLhPfFdxOr6T2x2FnU7KlkJv41JBHHyg,-0.1999999999999999,-2.1392857142857147,-0.4326443236110515,2.1963211616030094,146.97697844250388,0.1276321139854535,0.0324117312490476,-0.1,0.4999999999999999,0.0999999999999999,-0.1999999999999999,3,20,10.004499002800515,300.86124018383873,0.24481012957454118,0.07843425494828282,1,50
0-YkDhEn2Yexgyopdwky1JwLAWXLMxhhNu8jW2FN4yE2njCrd9m9YecQRGaw2CMxT2jbkqzaFEmYRQ,-0.1,3.133211233211233,2.5544148863091944,28.58841637941464,-67.08256131002452,-0.0928296285863827,-0.0508140036118933,0.2999999999999999,-0.1999999999999999,-0.0999999999999999,0.0,5,20,37.90783613522643,369.9258688112633,0.1202905416146387,0.057675857703126665,-7,132
0-ltskDfuFLBvryarYNpL7r-MWMn5iAXgzrEsHmQ2PpF_X8aK_vIpO7x-a4L8a8vhL6-7xRuF7S2JQ,0.0999999999999999,0.2764285714285721,-0.9784753324159629,-20.189808207000453,-105.45231509844234,0.0925304512441378,-0.0247918778318749,-0.1,0.0,0.1999999999999999,-0.1,6,20,-16.433714851948707,107.97932047115842,0.1323484846353038,0.0348124243013232,0,50
01738WwpLwmbNlLvh4Ai-PrmxY_OjCFAjwC6YlWAV5XTunQb00irmU12Hl7roK_M7Q_b_BpFZ5x37g,-0.2,0.8913095238095234,1.1368588843279523,8.817352570390256,25.25415533535056,0.0027776662476641,-0.0198505950771446,-0.2,0.2,-0.2,-0.1,3,20,35.90613045962857,272.1795107140007,0.19272309053626857,-0.0657584036150698,-3,56
01wQYXXdyHFlgcvmPY9dWxI6J8B0DYK498vLPkiH9esbQJdonWehjqgarPguVxR6zYUxE0AYdEA1Jg,-0.0999999999999999,0.7979792429792427,-0.5630373756159042,13.62499794275493,-82.5665876767315,-0.0907209632860183,0.1040965591590432,-0.3,0.0,0.0999999999999999,-0.1,3,20,41.66437292079377,312.591323063799,0.11692894905054707,-0.02947072457890726,-3,51
02ki--5MaPUgBJ1jTkxuh2QLS9ErEJpdxLgpL-GhrkCcVBLVyZWxIM-gQOIjdXEPMwu1dx2e-zA2Xw,-0.0999999999999999,-1.2407936507936506,1.1558099890820834,-19.51479016789364,-77.6453585873644,-0.1628286910096186,-0.1244501225156972,0.0999999999999999,-0.2,0.0,-0.1,3,20,40.45598073213495,275.1419403856887,0.03581461457559987,-0.23207360207696437,-4,50
046rgrjWkllt5kfnghus-oVyHniloZhtdZLxp59_NG4bENNCg2OuIFHvGimeycPfOUr8CBXiPTUZKg,-0.1999999999999999,-1.2401190476190478,-1.5738606689088082,-84.75311243556064,-172.00071598471732,-0.0890992310870321,-0.0521766699063211,-0.2,-0.1999999999999999,-0.0999999999999999,0.0,4,20,28.489052280164117,254.89303719195368,0.030067294426288083,-0.015237470538643993,-2,36
04YGbEEUPvR5Bg7mU61OwEHts35jrs5v35DY-1Ube-AJeeJGYWFnO19T_o2YBni4u-BOUcqfXMSiGA,-0.0999999999999999,0.1880214230214232,-0.0205230632586008,4.497265071008883,57.36516723154574,-0.0331762442354364,-0.0143364015926943,-0.4,-0.2,-0.1,-0.3999999999999999,4,20,-13.394053160508406,112.04943014631215,0.7512750179948093,0.1168826065395418,0,52
05YPoM3pgfOm_3Vro-MIF0PYS88dV-gaV_4zvzW4Z_l8vtX1X9GdOOO7SMFlCymMBc3yPnV7p8TqHA,0.0,1.79563492063492,-0.8035063520732066,0.0,0.0,0.0,0.002068325927676,-0.0062598301352626,-0.0068260459263919,-0.0091538219565901,0.0018559295375904,3,20,27.05985426063171,221.04127206186115,-0.024496048680971327,0.04065384561334662,0,50
07W9rnzd6T2iqSma_SVuM6WJEUCPxge5NNmL3fyPrQxI0a5lVFi748TCLNPXW4_GlhYewIFGoON2GQ,-0.3,-0.982824675324675,-0.6615337702983073,-76.72450847998493,-547.2415122000323,-0.233707689165515,-0.0836138080391074,-0.1999999999999999,-0.1999999999999999,0.0,0.0,6,20,38.76344970342376,315.2004760301684,0.05827980933302768,-0.011274666814104939,-2,52
07z6HLjBdKTCKvikta7lnezUl7uEHbqs1TCWv7Z0s6k4sCTU0YF8XRHCq8sapuaETWA8VIGIBdC-4w,-0.0999999999999999,-0.1526556776556784,0.2736950081685769,-0.7794529238457812,16.544902959098522,-0.753905508784515,0.0173660202880768,0.1,-0.4,-0.2,0.0,4,20,34.34787042279686,153.95925618763272,-0.17766046638861943,-0.17598713928761558,0,50
09jkfQMcKDcsB5LF61UkMZzVkDcziLkZ4Gew792Q0o5KfYzzPDpf3LYjodQxgptI8z0XdJA1Ef8rUg,-0.1999999999999999,-3.55250901875902,-0.4918584558084076,-87.36417312451994,-145.19256824389697,-0.1066911427387119,0.0415812474243343,-0.3999999999999999,-0.1999999999999999,0.0,-0.0999999999999999,3,20,74.2079039438712,454.0765079706613,0.09447060719178624,-0.07195075863171393,-5,50
0AYtFzZIUth9ay9OfRwNJv7BUKRZry1zMPjeAUFmh4IcyfG3R8eqFgPgZ8TjH1f5rkG0o49Jf1Rbgg,0.0,-0.1741785991785993,-0.3440881724067792,-2.392355699237044,-115.29429484886464,-0.4364107914767956,-0.0461478941337419,-0.3,0.1,0.2,-0.3,2,20,10.464861312493952,89.44970464427308,0.2609094257436402,-0.22124428069080276,2,51
