puuid,tier,winrate_zscore,kda_zscore,dmg_share,gold_share,avg_game_time,champ_mastery_entropy,avg_kill_participation,avg_gold_per_min,avg_damage_per_min,avg_vision_per_min,team_first_blood_rate,team_first_tower_rate,team_first_dragon_rate,player_first_blood_rate,current_win_streak,current_loss_streak,longest_win_streak_20,longest_loss_streak_20,recent_winrate_5,recent_winrate_10,winrate_trend_10,recent_kda_5,recent_kda_10,kda_trend_10,kda_volatility_10,prediction,anomaly_score,is_anomaly,summoner_name
1PFgKHQiofr-W901_3xtpmEmARd8gHPjQL_9yXpkhS71plYYK5Huj8KfJYkTM66P6fX69S_NKpk70w,Bronze,0.3528474830467493,1.0657380889261905,0.3243870486486325,0.2662677807433776,1732.1875,1.7547404264637472,0.5661942966536393,560.2670091790214,1257.182805951713,0.6437508237209333,0.5625,0.5625,0.65625,0.34375,6,0,6,2,1.0,0.8,0.1,10.533333333333331,6.753571428571428,0.7430086580086579,7.842023783318984,-1,-0.6286261005235292,True,Suisu#babi
WF65F-_HCot6kQtZsL8nS6pdXkoN_qkWXJMfAVrDYi1kf_FTwYt86j1gPlMNzXofVk78Rq4yUiAtgQ,Iron,0.4989291931773007,2.519337542798507,0.0951395009875425,0.153885525603966,1708.5,-1.4428232973175177e-12,0.5897107094497905,304.4980690215692,362.0113205365524,1.8822074405221387,0.8333333333333334,0.6666666666666666,0.8333333333333334,0.1666666666666666,1,0,2,1,0.6,0.6666666666666666,0.0,7.10952380952381,10.424603174603176,0.0,9.914681547023402,-1,-0.6246369014004055,True,mtfbaseball#380
90PJL5lNdRZ3146DByjiWAV-2S0NJTM9ORHV_SVdMT2DyAUHJ7I9DBfMC5QN_pCNwnTMewYpi94YVw,Emerald,0.5893476583319055,1.589164504527194,0.2379045094521422,0.2336929887542281,1460.8666666666666,2.394949047719159,0.6378363968145094,509.95000263765183,857.4642914956214,0.919118591638973,0.5333333333333333,0.6333333333333333,0.4666666666666667,0.3666666666666666,4,0,4,1,0.8,0.8,0.0,13.25,12.405,3.174603174603174,8.360097188430288,-1,-0.6234640696641682,True,SøulSilver#EUW
ney3E9eWVaFO8G2_Lq72yuErs8gO-2HwkCdNLiISz4Wr1ZfrQPvje64UK3kDyXHlXVOoDwZSXZ2PIw,Iron,0.0165967209613368,1.507988443564284,0.3298764333859151,0.2394794523447786,1679.571428571429,-1.4428232973175177e-12,0.4375564152544045,464.40603801520086,1251.6222776384482,0.7686130660167406,0.7142857142857143,0.7142857142857143,0.4285714285714285,0.5714285714285714,0,1,2,2,0.6,0.4285714285714285,0.0,9.459090909090907,7.247564935064935,0.0,10.188704268362908,-1,-0.6130139309120912,True,20Lucky01#EUW
_Gp_EDtCvxK-IJDs2HhYlbPawU0eIURYZWCD1VPnQ8rZPJRUU94mYzDZPTVeMeFdZsiaXTWpdo_kng,Gold,0.0085087781557535,0.5228045389946256,0.1026014437495836,0.150944784621901,1760.96,3.2181719394502,0.5437786543726133,309.1894984360612,370.5002361111829,2.485486826663846,0.5,0.58,0.48,0.18,9,0,9,6,1.0,0.9,0.6000000000000001,7.752380952380951,8.446406926406926,5.870487012987012,6.937415074877739,-1,-0.6127379554732706,True,grinder#8000
QXycH164MhzKh8fu-VXRCfLf5zDlgeqABXejT40MnVckF1mstZdy7RoIer2NIS_fhiV2RancpyY8wA,Emerald,0.4823483989131086,0.2410364731915164,0.22883604513323,0.2035618878962596,1761.68,2.539811687529763,0.4174498837610603,440.9077733189208,861.992853290203,0.634404542983048,0.52,0.56,0.64,0.12,11,0,11,2,1.0,1.0,0.5,10.61904761904762,8.05,5.71624458874459,6.111923312343155,-1,-0.6032511763223946,True,Blackbeee#EUW
Jtl0BZhE9qZKza2LMVElN2SCfwxSc_GDQLJh7dG65gucXXW2vgYdve0Rf0y90c0ZzjrN3O1UTMwPdA,Master,0.2522798966897556,0.2279211153301806,0.0924806016426963,0.1402547805413392,1565.3,3.041273262369691,0.6026489886626256,312.3035708622599,355.75562445322817,3.198320701411989,0.6,0.62,0.56,0.28,6,0,6,5,1.0,0.9,0.6000000000000001,8.18,5.765555555555555,2.3551984126984125,5.809584354355342,-1,-0.5969099384177345,True,Honey Bee#pivel
KH5XAsmB6PE5zZLxLMQ4vnomRheR1TTNY2oFWEmNeDnjr__kSf20ynOkKx-gfOyxfNGUlLuQSvDzcA,Iron,0.3638761009568308,2.1290022089025618,0.114005961515217,0.1540453751979975,2110.0,1.2954618442339938,0.5854726194857773,298.10995431815,430.4264433276309,1.0704779166091123,0.6,0.4,0.5,0.4,2,0,2,2,0.8,0.6,0.0,5.506818181818181,9.198409090909092,0.0,9.938560123296542,-1,-0.5950058795798231,True,Thalmie#mama
DJqhL8WU46_6wguLL2WpN2MqrgxFxVqIX2nzPrX50xO12JjUDhgBEkhB2RIulHClN1_xJZgMZktjEA,Bronze,0.5778975434972998,1.0370269846031754,0.3655053818226702,0.2467559865280619,1646.2,1.921928094881592,0.5317920735595154,518.0715944848589,1398.791675155224,0.6280574856369194,0.8,0.6,0.6,0.2,3,0,3,1,0.8,0.8,0.0,7.120833333333333,7.120833333333333,0.0,5.333274739261465,-1,-0.5898146733685674,True,AMIN RAYEN#EUW
9HaIeEqbMNYfuhdF43LlGKjbrlM5Xbu4RpJsAReb3wlhx-NqZCixY-XH7n6kdfqUp54oP0Iq53fTuA,Iron,0.0165967209613368,1.133813597884482,0.211157572214161,0.1786975523172356,1449.928571428571,2.6644977791903623,0.3839866419823839,322.4288384160246,574.2458592781867,1.2091914602842782,0.2857142857142857,0.4285714285714285,0.2857142857142857,0.0714285714285714,0,4,4,4,0.2,0.5,0.25,0.6222222222222222,7.231944444444446,4.059325396825399,10.962967352116864,-1,-0.5893127777385957,True,яx7#ЖЖЖ
