summoner_name,rank_tier,lp,win_rate,region
ego issues#HELL9,platinum,500,20%,euw
ThomasAnderson#MrLee,platinum,500,20%,euw
DOWNSYN99#DROME,platinum,500,27%,euw
zindangorilikk12#111,platinum,111,27%,euw
Karvakasa3#Hairy,platinum,500,20%,euw
ToutEnBas#EUW,platinum,500,20%,euw
im not lady#ladyb,platinum,500,20%,euw
Jacob4#7857,platinum,500,20%,euw
YoMama#4809,platinum,500,20%,euw
Saturo Gojo#jjk69,platinum,500,20%,euw
KHAZIX ON ACID#DEVO,platinum,500,20%,euw
yuehan#1337,platinum,500,20%,euw
Dusk ゲ#EUW77,platinum,500,20%,euw
sailor 2#6815,platinum,500,15%,euw
Username0216123#EUW,platinum,500,38%,euw
o cok sirin#Nilah,platinum,500,71%,euw
world2027SUPKING#EUW,platinum,500,44%,euw
jacks smith#XXXXX,platinum,500,0%,euw
mini dahmer#EUB,platinum,500,20%,euw
Sigma#Jgl,platinum,500,40%,euw
liminal spaces#000,platinum,000,20%,euw
weißgeben#pbg,platinum,500,38%,euw
ParaEagle1#EUW,platinum,500,54%,euw
Riverside7331#EUW,platinum,500,20%,euw
divine conquest#xdlol,platinum,500,47%,euw
LFT Asishe#EUW,platinum,500,20%,euw
Xx KICHTA xX#4041\,platinum,8,20%,euw
BoomShroom63#EUW\,platinum,1,,euw
FPX dandy#EUW\,platinum,1,,euw
04 May#0504\,platinum,1,04%,euw
Scw Luce#EUW\,platinum,1,,euw
l1l2r1r2updown#EUW\,platinum,1,,euw
SHR Bancomando#EUW\,platinum,1,,euw
LegendZoriax#EUW\,platinum,1,,euw
Johnny Forward#EUW\,platinum,1,,euw
Clyde C Barrow#EUW\,platinum,1,,euw
Ω Middle Ω#EUW\,platinum,1,9%,euw
Shokuyoku#EUW\,platinum,1,,euw
grootkrokedil#EUW\,platinum,1,,euw
ultrAdrien#EUW\,platinum,1,,euw
Piwhy#VXS\,platinum,1,,euw
think fast#wyua\,platinum,1,,euw
Mathjuus#1337\,platinum,1,,euw
Riimaz#EUW\,platinum,1,,euw
Takanobu Aone#EUW\,platinum,1,,euw
GΣNΣSIS#8734\,platinum,1,,euw
OneLamp#EUW\,platinum,1,,euw
Xaydeboi#EUW\,platinum,1,,euw
Tjmillhunter#EUW\,platinum,1,,euw
Dan#MT09\,platinum,1,,euw
Alex Le T Rex#EUW\,platinum,1,,euw
Zigeuner Milio#EUW\,platinum,1,,euw
라프 더 총#KOREA\,platinum,1,94%,euw
JMMY#2155\,platinum,1,,euw
Freshmentor#EUW\,platinum,1,,euw
Keyhchi#chEUW\,platinum,1,,euw
Aeero29#2944\,platinum,1,,euw
Weather Reported#EUW\,platinum,1,,euw
rmcpedro#EUW\,platinum,1,,euw
Lucartas#EUW\,platinum,1,,euw
Kuailer#1888\,platinum,1,,euw
Captain Butters#EUW\,platinum,1,,euw
Fippe Schmidt#EUW\,platinum,1,,euw
Walleen#EUW\,platinum,1,,euw
Cyanuria#EUW\,platinum,1,,euw
Pieter Ornntzigt#EUW\,platinum,1,,euw
Anzhauptmeister#POLIZ\,platinum,1,,euw
ReepZer#Fnc\,platinum,1,,euw
Unkillable#ali\,platinum,1,,euw
ostespiseren#7888\,platinum,1,,euw
DrKappa#EUW\,platinum,1,,euw
ko i öknen#EUW\,platinum,1,20%,euw
GΦÐ#4444\,platinum,1,6%,euw
PLS BUY ANTIHEAL#EUW\,platinum,1,,euw
VroomVroomOwO#lulu\,platinum,1,,euw
majemi pefkohori#777\,platinum,1,,euw
FigoHSV#HSV\,platinum,1,,euw
AllDogsInMyteam#EUW\,platinum,1,,euw
Sinned#9707\,platinum,1,,euw
KonfessoraShele#161\,platinum,1,,euw
Elyra#Moon\,platinum,1,,euw
ivan zolo#tktok\,platinum,1,,euw
Honk shoo mimimi#WOUND\,platinum,1,,euw
Little Chud#feet\,platinum,1,,euw
Monkey D Luffy#EUW58\,platinum,1,,euw
Ielistonavo#9338\,platinum,1,,euw
Kaizen Mentality#INOOX\,platinum,1,,euw
Animation CC#Azuri\,platinum,1,,euw
EvilBraddow#Bread\,platinum,1,,euw
IU Em#1803\,platinum,1,,euw
BadBoyKen#999\,platinum,1,,euw
JOYBOY#XTRM\,platinum,1,,euw
bumbixtl#blad\,platinum,1,,euw
ArrowDDL#dinop\,platinum,1,,euw
leftlyn#EUW2\,platinum,1,,euw
HighRawler#EUW\,platinum,1,,euw
ZacceryAuspacken#1941\,platinum,1,,euw
feurman#prout\,platinum,1,,euw
ZED#x947x\,platinum,1,,euw
vivienne#1169\,platinum,1,,euw
ego issues#HELL9\,platinum,1,,euw
ThomasAnderson#MrLee\,platinum,1,,euw
DOWNSYN99#DROME\,platinum,1,,euw
zindangorilikk12#111\,platinum,1,,euw
Karvakasa3#Hairy\,platinum,1,,euw
ToutEnBas#EUW\,platinum,1,,euw
im not lady#ladyb\,platinum,1,,euw
Jacob4#7857\,platinum,1,,euw
YoMama#4809\,platinum,1,,euw
Saturo Gojo#jjk69\,platinum,1,,euw
KHAZIX ON ACID#DEVO\,platinum,1,,euw
yuehan#1337\,platinum,1,,euw
Dusk ゲ#EUW77\,platinum,1,20%,euw
sailor 2#6815\,platinum,1,,euw
Username0216123#EUW\,platinum,1,,euw
o cok sirin#Nilah\,platinum,1,,euw
world2027SUPKING#EUW\,platinum,1,,euw
jacks smith#XXXXX\,platinum,1,,euw
mini dahmer#EUB\,platinum,1,,euw
Sigma#Jgl\,platinum,1,,euw
liminal spaces#000\,platinum,1,,euw
weißgeben#pbg\,platinum,1,3%,euw
ParaEagle1#EUW\,platinum,1,,euw
Riverside7331#EUW\,platinum,1,,euw
divine conquest#xdlol\,platinum,1,,euw
LFT Asishe#EUW\,platinum,1,,euw
SLO DARK OWL#EUW,platinum,500,,euw
RR587#FIN,platinum,500,27%,euw
ABFT Lyu#SWISS,platinum,500,20%,euw
Khan#EUWx,platinum,500,44%,euw
Im just a girl#TwT,platinum,500,20%,euw
Canayeshi#EUW,platinum,500,20%,euw
SFMBE#EUW,platinum,500,47%,euw
YourMaker#2527,platinum,500,20%,euw
evil man 666#EUW,platinum,500,20%,euw
nobody important#444,platinum,44,30%,euw
autofilled egirl#feet,platinum,500,20%,euw
George Void#fent,platinum,500,20%,euw
Temadarodyal#EUW,platinum,500,20%,euw
KratomDosser#Skero,platinum,500,20%,euw
Repørt Rakan#EUW,platinum,500,20%,euw
leowinds#EUW,platinum,500,20%,euw
danz v9#EUW,platinum,500,20%,euw
lagirafe2#EUW,platinum,500,51%,euw
Dannniella#EUW,platinum,500,43%,euw
Kusimutteri#inviä,platinum,500,12%,euw
BonnieSouth1#EUW,platinum,500,100%,euw
Grass#Green,platinum,500,29%,euw
WILD DADDY BBC#EUW,platinum,500,20%,euw
Viggo#BRO,platinum,500,20%,euw
flec34#EUW,platinum,500,20%,euw
Tung Tung Shacur#SUSSY,platinum,500,44%,euw
KeZACo#3768,platinum,500,27%,euw
DKS Theseus#DKS,platinum,500,27%,euw
SaladeDeSemoule#BOG,platinum,500,39%,euw
ISpamE#CACA,platinum,500,54%,euw
Amoureuse#EUW,platinum,500,52%,euw
kayle Unleashed#kayle,platinum,500,20%,euw
TsuNami#PLL,platinum,500,20%,euw
gf diff#EUNE1,platinum,500,44%,euw
CHIC LøLa Lølita#chic,platinum,500,44%,euw
BIG MANLY GANKER#EUW,platinum,500,50%,euw
Up Syndrome69#Nekke,platinum,500,55%,euw
Lauren#EUW19,platinum,500,20%,euw
desolate#333,platinum,333,44%,euw
Tartare GOD#EUW,platinum,500,20%,euw
ognaTlacoL#EUW,platinum,500,44%,euw
keswop#EUW,platinum,500,20%,euw
pdf hunter#HUNT,platinum,500,20%,euw
Affengeil#ZOO,platinum,500,38%,euw
永久战斗不停不能输不会停止#csx,platinum,500,42%,euw
Banned bc 2 good#EUW,platinum,500,20%,euw
Fiksomner#EUW,platinum,500,46%,euw
Caimmalp#EUW,platinum,500,20%,euw
GustaveRama#EUW,platinum,500,20%,euw
DAVIDE SCANFERLA#EUW,platinum,500,20%,euw
charlie krug#8381,platinum,500,32%,euw
DogGood#EUW,platinum,500,27%,euw
WinckeI#EUW,platinum,500,53%,euw
Lugh#TL1,platinum,500,44%,euw
Joelerino69#EUW,platinum,500,20%,euw
HuaHwei#Snipe,platinum,500,46%,euw
Joel Chung#EUW,platinum,500,15%,euw
8518 414425#EUW,platinum,500,20%,euw
Pearlying#635,platinum,635,20%,euw
veK#LOL,platinum,500,20%,euw
KICK PHREAK#XDDDD,platinum,500,20%,euw
忍 Kiss Shot#uwu,platinum,500,20%,euw
lI The Tank Il#EUW,platinum,500,43%,euw
Akiza KamiSama#AKIZA,platinum,500,30%,euw
Boscalid#L94EV,platinum,500,24%,euw
HugoTilt#EUW,platinum,500,20%,euw
Recoped#0059,platinum,500,20%,euw
Suco de Fruta#66030,platinum,500,20%,euw
Peyoune#EUWWW,platinum,500,30%,euw
XBlazer5555#EUW,platinum,500,40%,euw
Double G#667,platinum,667,47%,euw
Tartill#EUW,platinum,500,20%,euw
maracena coviran#EGO,platinum,500,20%,euw
kromsm#EUW,platinum,500,49%,euw
Storebror#bror,platinum,500,46%,euw
Dendiso#YEP,platinum,500,20%,euw
Submit a Ticket#EUW,platinum,500,40%,euw
Shaker#373,platinum,373,20%,euw
éto#333,platinum,333,0%,euw
EN SLIP EN LANE#KΛZΣ,platinum,500,54%,euw
Rainer Zufall#moc,platinum,500,20%,euw
maopaopaoo0#0411,platinum,500,44%,euw
SimonDerFuchs#361,platinum,361,20%,euw
Smrdljive nogice#njami,platinum,500,20%,euw
Hirohito#757,platinum,757,20%,euw
V1K70R#VIK,platinum,500,20%,euw
Mostata222#EUW,platinum,500,37%,euw
DaddyRyzeGap#104,platinum,104,43%,euw
Iza#00085,platinum,500,42%,euw
Kandoo v2#EUW,platinum,500,27%,euw
乂乂  乂乂乂  乂乂  乂乂乂#乂乂乂,platinum,500,40%,euw
rambajz3#EUW,platinum,500,20%,euw
venom#Ehre,platinum,500,29%,euw
Derm#0000,platinum,500,58%,euw
MoroseLive#EUW,platinum,500,42%,euw
8Bit#KVNTY,platinum,500,45%,euw
Barystross#EUW,platinum,500,50%,euw
LØRU#EUW,platinum,500,0%,euw
Crisp#7112,platinum,500,21%,euw
CHARLA7AN#COACH,platinum,500,47%,euw
SLO DARK OWL#EUW\,platinum,8,44%,euw
RR587#FIN\,platinum,1,,euw
ABFT Lyu#SWISS\,platinum,1,,euw
Khan#EUWx\,platinum,1,,euw
Im just a girl#TwT\,platinum,1,,euw
Canayeshi#EUW\,platinum,1,,euw
SFMBE#EUW\,platinum,1,,euw
YourMaker#2527\,platinum,1,,euw
evil man 666#EUW\,platinum,1,,euw
nobody important#444\,platinum,1,,euw
autofilled egirl#feet\,platinum,1,,euw
George Void#fent\,platinum,1,,euw
Temadarodyal#EUW\,platinum,1,,euw
KratomDosser#Skero\,platinum,1,,euw
Repørt Rakan#EUW\,platinum,1,3%,euw
leowinds#EUW\,platinum,1,,euw
danz v9#EUW\,platinum,1,,euw
lagirafe2#EUW\,platinum,1,,euw
Dannniella#EUW\,platinum,1,,euw
Kusimutteri#inviä\,platinum,1,3%,euw
BonnieSouth1#EUW\,platinum,1,,euw
Grass#Green\,platinum,1,,euw
WILD DADDY BBC#EUW\,platinum,1,,euw
Viggo#BRO\,platinum,1,,euw
flec34#EUW\,platinum,1,,euw
Tung Tung Shacur#SUSSY\,platinum,1,,euw
KeZACo#3768\,platinum,1,,euw
DKS Theseus#DKS\,platinum,1,,euw
SaladeDeSemoule#BOG\,platinum,1,,euw
ISpamE#CACA\,platinum,1,,euw
Amoureuse#EUW\,platinum,1,,euw
kayle Unleashed#kayle\,platinum,1,,euw
TsuNami#PLL\,platinum,1,,euw
gf diff#EUNE1\,platinum,1,,euw
CHIC LøLa Lølita#chic\,platinum,1,3%,euw
BIG MANLY GANKER#EUW\,platinum,1,,euw
Up Syndrome69#Nekke\,platinum,1,,euw
Lauren#EUW19\,platinum,1,,euw
desolate#333\,platinum,1,,euw
Tartare GOD#EUW\,platinum,1,,euw
ognaTlacoL#EUW\,platinum,1,,euw
keswop#EUW\,platinum,1,,euw
pdf hunter#HUNT\,platinum,1,,euw
Affengeil#ZOO\,platinum,1,,euw
永久战斗不停不能输不会停止#csx\,platinum,1,6%,euw
Banned bc 2 good#EUW\,platinum,1,202%,euw
Fiksomner#EUW\,platinum,1,,euw
Caimmalp#EUW\,platinum,1,,euw
GustaveRama#EUW\,platinum,1,,euw
DAVIDE SCANFERLA#EUW\,platinum,1,,euw
charlie krug#8381\,platinum,1,,euw
DogGood#EUW\,platinum,1,,euw
WinckeI#EUW\,platinum,1,,euw
Lugh#TL1\,platinum,1,,euw
Joelerino69#EUW\,platinum,1,,euw
HuaHwei#Snipe\,platinum,1,,euw
Joel Chung#EUW\,platinum,1,,euw
8518 414425#EUW\,platinum,1,8518%,euw
Pearlying#635\,platinum,1,,euw
veK#LOL\,platinum,1,,euw
KICK PHREAK#XDDDD\,platinum,1,,euw
忍 Kiss Shot#uwu\,platinum,1,5%,euw
lI The Tank Il#EUW\,platinum,1,,euw
Akiza KamiSama#AKIZA\,platinum,1,,euw
Boscalid#L94EV\,platinum,1,,euw
HugoTilt#EUW\,platinum,1,,euw
Recoped#0059\,platinum,1,,euw
Suco de Fruta#66030\,platinum,1,,euw
Peyoune#EUWWW\,platinum,1,,euw
XBlazer5555#EUW\,platinum,1,,euw
Double G#667\,platinum,1,,euw
Tartill#EUW\,platinum,1,,euw
maracena coviran#EGO\,platinum,1,,euw
kromsm#EUW\,platinum,1,,euw
Storebror#bror\,platinum,1,,euw
Dendiso#YEP\,platinum,1,,euw
Submit a Ticket#EUW\,platinum,1,,euw
Shaker#373\,platinum,1,,euw
éto#333\,platinum,1,3%,euw
EN SLIP EN LANE#KΛZΣ\,platinum,1,,euw
Rainer Zufall#moc\,platinum,1,,euw
maopaopaoo0#0411\,platinum,1,,euw
SimonDerFuchs#361\,platinum,1,,euw
Smrdljive nogice#njami\,platinum,1,,euw
Hirohito#757\,platinum,1,,euw
V1K70R#VIK\,platinum,1,,euw
Mostata222#EUW\,platinum,1,,euw
DaddyRyzeGap#104\,platinum,1,,euw
Iza#00085\,platinum,1,,euw
Kandoo v2#EUW\,platinum,1,,euw
乂乂  乂乂乂  乂乂  乂乂乂#乂乂乂\,platinum,1,4%,euw
rambajz3#EUW\,platinum,1,,euw
venom#Ehre\,platinum,1,,euw
Derm#0000\,platinum,1,,euw
MoroseLive#EUW\,platinum,1,,euw
8Bit#KVNTY\,platinum,1,,euw
Barystross#EUW\,platinum,1,,euw
LØRU#EUW\,platinum,1,3%,euw
Crisp#7112\,platinum,1,,euw
CHARLA7AN#COACH\,platinum,1,,euw
AllMyTeam#GFYS,platinum,500,,euw
Sáváge x#euwes,platinum,500,20%,euw
Karma#Kr4m,platinum,500,15%,euw
Magic of Chicken#EUW,platinum,500,26%,euw
ｓｉｅｎｎａ ｓｌｅｅｐ#1616,platinum,500,20%,euw
JGLKING#DEMO,platinum,500,20%,euw
Lethal Vayne#EUW,platinum,500,20%,euw
ThePreserved#EUW,platinum,500,20%,euw
batdj1#EUW,platinum,500,36%,euw
ˉˆˇˆˇˆˇˆˆˇˆˇˆˇˆˉ#EUW,platinum,500,52%,euw
Yugamu Omokage#uwu,platinum,500,45%,euw
Leanstraw#1234,platinum,500,20%,euw
3evrkwtoaggouri5#2050,platinum,20,27%,euw
Bizzle#asn,platinum,500,38%,euw
Lennart#1313,platinum,500,40%,euw
KING DEDEDE#000,platinum,000,56%,euw
FREAKS Jorka#FREAK,platinum,500,50%,euw
NXG Happy Meal#EUW,platinum,500,27%,euw
Itsaal#EUW,platinum,500,40%,euw
YnaManY#EUW,platinum,500,20%,euw
Legatus#0001,platinum,500,100%,euw
LâstAutumn#EUW,platinum,500,20%,euw
Drekitte#EUW,platinum,500,20%,euw
BrickDaddyDanger#Daddy,platinum,500,20%,euw
percsandwich58#swag,platinum,500,20%,euw
I3luQe#ADC,platinum,500,15%,euw
ihrseiddiebesten#EUW,platinum,500,7%,euw
troia misteriosa#sexy,platinum,500,47%,euw
KFC Manager#173,platinum,173,20%,euw
JeanPaulGaultier#PAFG,platinum,500,0%,euw
wtvmariana#wgft,platinum,500,48%,euw
JAM Viole Grace#EUW,platinum,500,44%,euw
Bruuuche#EUW,platinum,500,52%,euw
Erik Engström#EUW,platinum,500,53%,euw
T1 OCD#SKT,platinum,500,49%,euw
Juice#box69,platinum,500,34%,euw
Revert Skarner#Khako,platinum,500,39%,euw
DarkNight#CHN,platinum,500,52%,euw
Ryuujin#ryu,platinum,500,51%,euw
Derp Fingerling#EUW,platinum,500,43%,euw
Kaiguz#EUW,platinum,500,49%,euw
Jewlz#71711,platinum,500,50%,euw
Gabimaru#7650,platinum,500,43%,euw
xJonas#EUW,platinum,500,31%,euw
Shlukki Slayer#3005,platinum,500,49%,euw
Katanael#Lord,platinum,500,51%,euw
ADraven#4022,platinum,500,50%,euw
KALIBRADO#1997,platinum,500,52%,euw
handless Keria#000,platinum,000,48%,euw
HeinzD22#EUW,platinum,500,51%,euw
xXFamirXx#EUW,platinum,500,44%,euw
kalivan#073,platinum,073,48%,euw
pwnKilltact#EUW,platinum,500,43%,euw
Piro#4444,platinum,500,51%,euw
Masterlaulau#7487,platinum,500,53%,euw
naxzor#EUW,platinum,500,54%,euw
Davybarin#9395,platinum,500,42%,euw
renac#2005,platinum,500,52%,euw
FB Tedesco#5454,platinum,500,55%,euw
Caliph Azir#3527,platinum,500,54%,euw
Endrittf2#1122,platinum,500,48%,euw
Give Me Space#MOREE,platinum,500,50%,euw
Hoshinaga#KSC,platinum,500,47%,euw
Hardstuck4Ever#4ever,platinum,500,48%,euw
LudenssEkko#EUW,platinum,500,52%,euw
CinodaPistoia#6292,platinum,500,41%,euw
emre#gok,platinum,500,43%,euw
DicoGladio#Pushi,platinum,500,57%,euw
sixZEDven#Raid,platinum,500,45%,euw
Ajsama#Sama,platinum,500,49%,euw
VGKavleas#7590,platinum,500,53%,euw
Stormhat#EUW,platinum,500,60%,euw
BenjiSungJinwoo#FTR,platinum,500,56%,euw
Tesham#1999,platinum,500,50%,euw
LuLu#GOON,platinum,500,51%,euw
Yahµrique#EUW,platinum,500,53%,euw
SmellMyFart#729,platinum,729,47%,euw
Nintendo Ninja#00000,platinum,500,52%,euw
Baklagan#LOL,platinum,500,53%,euw
Chronoman3#EUW,platinum,500,52%,euw
DramaticRager#EUW,platinum,500,50%,euw
littleCR83#EUW,platinum,500,56%,euw
Sr gracias#EUW,platinum,500,54%,euw
skaux#EUW,platinum,500,45%,euw
Diagram#404,platinum,404,54%,euw
Sonny Hayes#EUW2,platinum,500,44%,euw
NinjaTabi#RAJOT,platinum,500,52%,euw
JustaYordlè#Kled,platinum,500,60%,euw
RedLaws#RED,platinum,500,46%,euw
KęntyS#EUW,platinum,500,40%,euw
Coolcat314#EUW,platinum,500,47%,euw
Bensikarlo#EUW,platinum,500,38%,euw
Botmarg#EUW,platinum,500,41%,euw
Cléodora#EUW,platinum,500,44%,euw
Saduj#9248,platinum,500,43%,euw
Jaggeeens#EUW,platinum,500,42%,euw
datEntey#GMS,platinum,500,42%,euw
KidFrosty#897,platinum,897,34%,euw
ElGaseoso42#GΑSSY,platinum,500,44%,euw
RSKenny#EUW,platinum,500,35%,euw
AllMyTeam#GFYS\,platinum,8,26%,euw
Sáváge x#euwes\,platinum,1,3%,euw
Karma#Kr4m\,platinum,1,,euw
Magic of Chicken#EUW\,platinum,1,,euw
ｓｉｅｎｎａ ｓｌｅｅｐ#1616\,platinum,1,93%,euw
JGLKING#DEMO\,platinum,1,,euw
Lethal Vayne#EUW\,platinum,1,,euw
ThePreserved#EUW\,platinum,1,,euw
batdj1#EUW\,platinum,1,,euw
ˉˆˇˆˇˆˇˆˆˇˆˇˆˇˆˉ#EUW\,platinum,1,89%,euw
Yugamu Omokage#uwu\,platinum,1,,euw
Leanstraw#1234\,platinum,1,,euw
3evrkwtoaggouri5#2050\,platinum,1,,euw
Bizzle#asn\,platinum,1,,euw
Lennart#1313\,platinum,1,,euw
KING DEDEDE#000\,platinum,1,,euw
FREAKS Jorka#FREAK\,platinum,1,,euw
NXG Happy Meal#EUW\,platinum,1,,euw
Itsaal#EUW\,platinum,1,,euw
YnaManY#EUW\,platinum,1,,euw
Legatus#0001\,platinum,1,,euw
LâstAutumn#EUW\,platinum,1,3%,euw
Drekitte#EUW\,platinum,1,,euw
BrickDaddyDanger#Daddy\,platinum,1,,euw
percsandwich58#swag\,platinum,1,,euw
I3luQe#ADC\,platinum,1,,euw
ihrseiddiebesten#EUW\,platinum,1,,euw
troia misteriosa#sexy\,platinum,1,,euw
KFC Manager#173\,platinum,1,,euw
JeanPaulGaultier#PAFG\,platinum,1,,euw
wtvmariana#wgft\,platinum,1,,euw
JAM Viole Grace#EUW\,platinum,1,,euw
Bruuuche#EUW\,platinum,1,,euw
Erik Engström#EUW\,platinum,1,3%,euw
T1 OCD#SKT\,platinum,1,1%,euw
Juice#box69\,platinum,1,,euw
Revert Skarner#Khako\,platinum,1,,euw
DarkNight#CHN\,platinum,1,,euw
Ryuujin#ryu\,platinum,1,,euw
Derp Fingerling#EUW\,platinum,1,,euw
Kaiguz#EUW\,platinum,1,,euw
Jewlz#71711\,platinum,1,,euw
Gabimaru#7650\,platinum,1,,euw
xJonas#EUW\,platinum,1,,euw
Shlukki Slayer#3005\,platinum,1,,euw
Katanael#Lord\,platinum,1,,euw
ADraven#4022\,platinum,1,,euw
KALIBRADO#1997\,platinum,1,,euw
handless Keria#000\,platinum,1,,euw
HeinzD22#EUW\,platinum,1,,euw
xXFamirXx#EUW\,platinum,1,,euw
kalivan#073\,platinum,1,,euw
pwnKilltact#EUW\,platinum,1,,euw
Piro#4444\,platinum,1,,euw
Masterlaulau#7487\,platinum,1,,euw
naxzor#EUW\,platinum,1,,euw
Davybarin#9395\,platinum,1,,euw
renac#2005\,platinum,1,,euw
FB Tedesco#5454\,platinum,1,,euw
Caliph Azir#3527\,platinum,1,,euw
Endrittf2#1122\,platinum,1,,euw
Give Me Space#MOREE\,platinum,1,,euw
Hoshinaga#KSC\,platinum,1,,euw
Hardstuck4Ever#4ever\,platinum,1,,euw
LudenssEkko#EUW\,platinum,1,,euw
CinodaPistoia#6292\,platinum,1,,euw
emre#gok\,platinum,1,,euw
DicoGladio#Pushi\,platinum,1,,euw
sixZEDven#Raid\,platinum,1,,euw
Ajsama#Sama\,platinum,1,,euw
VGKavleas#7590\,platinum,1,,euw
Stormhat#EUW\,platinum,1,,euw
BenjiSungJinwoo#FTR\,platinum,1,,euw
Tesham#1999\,platinum,1,,euw
LuLu#GOON\,platinum,1,,euw
Yahµrique#EUW\,platinum,1,2%,euw
SmellMyFart#729\,platinum,1,,euw
Nintendo Ninja#00000\,platinum,1,,euw
Baklagan#LOL\,platinum,1,,euw
Chronoman3#EUW\,platinum,1,,euw
DramaticRager#EUW\,platinum,1,,euw
littleCR83#EUW\,platinum,1,,euw
Sr gracias#EUW\,platinum,1,,euw
skaux#EUW\,platinum,1,,euw
Diagram#404\,platinum,1,,euw
Sonny Hayes#EUW2\,platinum,1,,euw
NinjaTabi#RAJOT\,platinum,1,,euw
JustaYordlè#Kled\,platinum,1,3%,euw
RedLaws#RED\,platinum,1,,euw
KęntyS#EUW\,platinum,1,4%,euw
Coolcat314#EUW\,platinum,1,,euw
Bensikarlo#EUW\,platinum,1,,euw
Botmarg#EUW\,platinum,1,,euw
Cléodora#EUW\,platinum,1,3%,euw
Saduj#9248\,platinum,1,,euw
Jaggeeens#EUW\,platinum,1,,euw
datEntey#GMS\,platinum,1,,euw
KidFrosty#897\,platinum,1,,euw
ElGaseoso42#GΑSSY\,platinum,1,,euw
RSKenny#EUW\,platinum,1,,euw
Narthoq#EUW,emerald,500,,euw
Crown#euw59,emerald,500,45%,euw
Papierjunge#AWW,emerald,500,48%,euw
RA Flamiror#EUW,emerald,500,54%,euw
KING TO ZAC#EUW,emerald,500,46%,euw
CosmicSnipa#EUW,emerald,500,46%,euw
CloudedAlex#EUW,emerald,500,44%,euw
Goupix#2773,emerald,500,46%,euw
tu21#221,emerald,221,42%,euw
Morgenstjerne#666,emerald,666,41%,euw
Sâwyer1#123,emerald,123,53%,euw
Yone se#EUW,emerald,500,44%,euw
César#GOATS,emerald,500,43%,euw
same haircut btw#lucky,emerald,500,46%,euw
PALADIN TOPLANER#EUW,emerald,500,48%,euw
TheHonoredOne#rouge,emerald,500,46%,euw
namivazquez#wave,emerald,500,43%,euw
Kyuuri#ff14,emerald,500,44%,euw
Tofupfanne#EUW,emerald,500,53%,euw
Ignis#lec,emerald,500,48%,euw
agdead#EUW,emerald,500,100%,euw
Passant#hqt,emerald,500,54%,euw
FullDraven#EUW,emerald,500,43%,euw
Der Veganer#DOGS,emerald,500,49%,euw
haatmeneerbeer#EUW,emerald,500,49%,euw
草莓兔#noob,emerald,500,55%,euw
Nosomi#EUW,emerald,500,47%,euw
D Bladez#666,emerald,666,46%,euw
Randralore#3715,emerald,500,42%,euw
Emissary of coom#EUW,emerald,500,48%,euw
Apophis#2093,emerald,500,45%,euw
Bend or Break#calm,emerald,500,44%,euw
MECARRY4NOBRAINS#6077,emerald,60,39%,euw
我喜欢千珏的肥臀#UWU,emerald,500,37%,euw
Caviavampier#EUW,emerald,500,41%,euw
ETT 2Trick#EUW,emerald,500,20%,euw
DeadTitan ARAM#EUW,emerald,500,49%,euw
Lettiberry#JINXI,emerald,500,20%,euw
a5aa#2008,emerald,500,44%,euw
Manu Chao#real,emerald,500,20%,euw
Love Yourz#2014,emerald,500,20%,euw
sød ostemis#EUW,emerald,500,34%,euw
4FUNPLAYER#4FUNN,emerald,500,61%,euw
DeathmarkedmyDad#EUW,emerald,500,20%,euw
Asimüs#8703,emerald,500,39%,euw
Aspect#1403,emerald,500,27%,euw
IvansitoKapital#EUW,emerald,500,0%,euw
ChenRonD#EUW,emerald,500,48%,euw
grifster#EUW,emerald,500,38%,euw
GêttingHeadSup#00000,emerald,500,50%,euw
Niklas280501#2805,emerald,500,20%,euw
Xaano#EUW,emerald,500,45%,euw
BigKiwi#107,emerald,107,44%,euw
KatAhrina#Kata,emerald,500,53%,euw
Adri85QY#888,emerald,888,47%,euw
Sefast#AItF4,emerald,500,21%,euw
EU Hype#EUW,emerald,500,20%,euw
ThiccGarry#thicc,emerald,500,40%,euw
Frieren#3476,emerald,500,42%,euw
JesusCarriesYou#1337,emerald,133,42%,euw
SNE Dexme#47623,emerald,500,20%,euw
Bloodwork1201#420,emerald,420,44%,euw
Karthrag#Karth,emerald,500,56%,euw
BuffEkkoOrInt#Weak,emerald,500,40%,euw
XxDarkinBladexX#EUW,emerald,500,20%,euw
Taunyeau#EUW,emerald,500,20%,euw
Lord of Ascent#EUW10,emerald,500,20%,euw
Andgel#EUW,emerald,500,43%,euw
noviru#EUW,emerald,500,40%,euw
xFreydora#xFrey,emerald,500,44%,euw
Astralknightx#EUW,emerald,500,60%,euw
Fyre Magician2#EUW,emerald,500,20%,euw
Raahnesan#Supp,emerald,500,20%,euw
ShutUPandICARRYU#EUW,emerald,500,20%,euw
Gumasushi#1905,emerald,500,20%,euw
Fotor#SNAKE,emerald,500,20%,euw
xxPeke#4699,emerald,500,25%,euw
Tonnerre#bière,emerald,500,20%,euw
Frisk Palle#EUW,emerald,500,40%,euw
SøulSilver#EUW,emerald,500,40%,euw
EXlLED#EUW,emerald,500,20%,euw
l Love Kalista#EUW,emerald,500,44%,euw
Baboù#EUW,emerald,500,20%,euw
Leverantören#EUW,emerald,500,47%,euw
Ochiy#EUW,emerald,500,31%,euw
Jeppeh01#EUW,emerald,500,51%,euw
