puuid,tier,winrate_zscore,kda_zscore,dmg_share,gold_share,avg_game_time,champ_mastery_entropy,avg_kill_participation,avg_gold_per_min,avg_damage_per_min,avg_vision_per_min,team_first_blood_rate,team_first_tower_rate,team_first_dragon_rate,player_first_blood_rate,current_win_streak,current_loss_streak,longest_win_streak_20,longest_loss_streak_20,recent_winrate_5,recent_winrate_10,winrate_trend_10,recent_kda_5,recent_kda_10,kda_trend_10,kda_volatility_10,prediction,anomaly_score,is_anomaly,summoner_name
--Q9WQ05YADeEIfiAc0WdFxj2W9jOB857MvtetaDh6uy1ZskLJ-3Gr9ff4XtLfqQ2i3NGoGuOjJkWQ,Gold,-0.031593021466102,0.1190823482026096,0.2189046632982212,0.2242144421282796,1835.16,3.3216241054334823,0.4597693360743438,471.6106241075271,846.1656749356317,0.7144514147371578,0.42,0.52,0.5,0.1,1,0,8,3,0.8,0.7,-0.1,2.195909090909092,4.783073593073594,-2.7770118770118764,5.950506095562982,1,-0.422174698616448,False,Dr Hakunamatata#EUW
-20zfEu2Jf0xpggy2sdi1ncVNZZgrPcSeBX6mNRZBRcMJSI3IChq-lmV6BEAXNINXzejk0kubLdGeA,Gold,0.0085087781557535,0.0004151639047394,0.2316466062091086,0.2122654303657405,1691.98,4.821467880151843,0.4586410179202562,433.6263737681024,842.5567504355781,0.5969400140049481,0.58,0.44,0.48,0.16,0,4,3,4,0.2,0.3,-0.3999999999999999,2.173636363636364,1.4927705627705627,-1.9638961038961045,1.3842932663652636,1,-0.4519603823582425,False,Hectaria fanboy#SEN
-5-zW5UbyN95ozyXvsy6IOUsDnulN7WvT11Zl9D0qcqTK2Gzl3L0wdBkYl7PcDMpvLTmoEkiKC0q9g,Platinum,0.0205919939503749,-0.1326364826679608,0.2287408742775738,0.2233888242415699,1725.02,3.513727823546238,0.4599985189424695,410.5964899402342,717.7970565593429,1.0903906533403118,0.4940381318842756,0.4956261701084848,0.4949441960904057,0.1679790705374592,2,0,6,3,0.4,0.7,0.0999999999999999,1.5266666666666666,3.435,0.0865151515151514,3.807306207222576,1,-0.3702178594090372,False,Mixelin D Gordax#EUW
-5YPXTdesX0f_kl2FpCULEpAM9zfGcKPpBTwb_frlNILSBmTyhjL7aXBUDXZrGzz2r8hHn82t0351Q,Emerald,0.0811011760926203,-0.2576500431051515,0.2286214991153453,0.2124292169941229,1672.8,2.6366348447388006,0.4208583191254502,441.5441979689647,840.9630677109744,0.605664871079971,0.48,0.52,0.42,0.08,3,0,3,3,0.6,0.6,0.0999999999999999,2.8073015873015867,2.7041269841269844,0.5367063492063497,1.7528516448601374,1,-0.3755353816877963,False,noviru#EUW
-6q2Cy4q6Kn94OsC8vp-KPAwbiXN4mtl9gPpBWe7k1vJm9HUsU0q97LizgOP72mrNYXCaDOwuoexZQ,Iron,-0.0412831757045787,0.2529486249910319,0.1724976328517889,0.1836106629483057,1426.4,3.3219280948729355,0.4660020213759263,348.5250598362093,508.51078693555183,0.7315417753363038,0.5,0.3,0.4,0.0,1,0,3,5,0.8,0.4,0.0,5.002380952380952,3.305,0.0,3.2763570088488687,1,-0.452954462851679,False,FoulLegacy69#EUW
-6tyMkhUo00UdeDL0R0wfBwalF8ZEUo2Fbqmxyx4o7bTLZpBd3RpmRkEPJLyp4cLw5yOcol0DipZXA,Emerald,-0.0793977130355749,0.3426951402967549,0.2249513712811576,0.2017974251761122,1795.32,2.9904903797508875,0.4780926909141201,422.4075010253081,899.938121808686,0.7065100356723728,0.5,0.58,0.58,0.16,1,0,2,2,0.6,0.6,0.1999999999999999,6.790000000000001,6.078333333333333,2.6925,4.01610680745531,1,-0.4129519805433342,False,Sinocci#uwu
-D8diJiYgULdTLN0PF2m6pJhECuMB8Rr3B4TjtITcIas7jDmUaw6ymUFqGSPTdEwMDcxY99zK1ae7g,Bronze,-0.0622448506731548,-0.2330880760388156,0.2077219577010444,0.2237073923397406,1639.56,2.210826500676561,0.4095074217007475,437.7498290322936,751.8125552528562,0.5949522362812403,0.44,0.34,0.5,0.24,4,0,4,8,0.8,0.5,0.2,3.5180952380952384,1.973593073593074,-0.2211038961038958,1.859388726681662,1,-0.4220519263032326,False,sharkenny#EUW
-DNdijDShaoYwDKAsfsMMS7tv8_slmTg6XRx-hckzJrZihff_D1nDXKg74D1oqWSrkA4eGNNs5LCcg,Bronze,-0.1422626499444616,-0.2423541521766578,0.136360631026866,0.1537065927751862,1871.82,3.0904714068525427,0.5169030758899505,296.3281218475793,488.2925486557344,1.7280832750235648,0.58,0.44,0.46,0.24,0,1,5,5,0.8,0.8,0.6000000000000001,2.973015873015873,4.405555555555556,2.75202380952381,2.375801650918046,1,-0.4870747212964508,False,φleonaφ#EUW
-F9LpTjjYyAPWTxGLz9a764ZO34ie0EFCBt5cQv2ra_lK2lIM3QQXHd4_AivICC3K7jgsWf7a94YIg,Gold,0.1288141770213204,0.1621155103709271,0.1199546152935369,0.153370860092234,1787.3,2.6284963719278327,0.4957842831479368,307.9244753416839,358.3676008600911,2.075996207296593,0.36,0.48,0.4,0.14,2,0,2,2,0.6,0.6,0.0,2.756666666666667,3.7481746031746033,0.6926388888888888,2.478739938312171,1,-0.4367443987778958,False,MoonLight77#M00N
-GqRcYpLc5fZ33Cnmx2ikkKvt0_ZIN3lXhzne3etlESyZBWCQ5Lrxe9Trm5lpAbajqSvVsPbtOve6g,Grandmaster,0.0117207412929422,-0.1333792972137283,0.2575035952868792,0.2265362305575921,1637.04,3.252096688972795,0.4788291119418157,486.01242306409904,961.1199509724908,0.8324544384700006,0.42,0.42,0.48,0.2,4,0,4,7,0.8,0.7,0.4999999999999999,6.013333333333334,4.368055555555555,2.5873412698412697,3.7779549080206127,1,0.0,False,free palestine#mune
-J94QISXG3a1M2FQU7p0JhKYmIN99Z2g1M5Se074hstreQd5f3dqg3jrCyqazEHc1MOeJBiuUHyIXw,Gold,0.0320167296582206,-0.055745309935145,0.2264730504008497,0.2048215985240806,1676.4137931034484,4.090234012117732,0.4398795561335413,416.8667424633616,847.9069740905398,0.6532350280208121,0.5517241379310345,0.6551724137931034,0.5172413793103449,0.2758620689655172,1,0,4,4,0.8,0.6,0.0999999999999999,3.911428571428572,2.640436507936508,-2.835436507936508,3.0129617028414275,1,-0.3937965413131808,False,Kommandotomate#EUW
-KYlMUzj4VsDW3laMW4FP5YhHRiOgOC8h_ZVx_X5Ju8ghaJsncANZN2CpQkblGvbPzDvL5Hx3o_UEA,Diamond,0.051570745137309,-0.1081560448218267,0.2221111481098259,0.2057658537945567,1767.22,4.157082261188798,0.4406175535046039,440.0205686087408,841.4048509828389,0.813650977048369,0.52,0.44,0.5,0.14,5,0,5,2,1.0,0.9,0.3,4.195555555555556,3.5592063492063497,0.9911111111111116,2.523339384183233,1,-0.4223690591022194,False,xtz#god
-LIBRW3AsCzckvJrcwU1pPGPi1EgL04VQYRPzB1nTIjk3Eg-zL35MU9ibKQZepSxAy7xHw3cGBTlaw,Diamond,-0.1889902808780359,-0.2595972138807278,0.1675411532347449,0.1896919027885696,1728.34,3.841741863024863,0.4687258922937832,396.194551966567,574.1516250798745,1.4381435176890405,0.42,0.52,0.3,0.14,0,2,2,3,0.2,0.3,-0.2,1.9523809523809528,1.9978571428571432,-0.9380952380952374,1.0742807011872226,1,-0.4507023236290464,False,SinterBlade#EUW
-LRuVuRI75EHN5s01wiMcUn0IPEuUogxYFUAYkpEeBP9alVIF16FpnI4zA1RqOwb94r1EdZcr9oikw,Gold,-0.1518984203316689,-0.2234683493718384,0.2135215620613919,0.2128268226798642,1751.64,2.58734697580604,0.4939993602817849,429.4339220839562,745.5835226900148,1.0014761655158244,0.44,0.52,0.44,0.22,2,0,2,2,0.8,0.6,0.0999999999999999,3.754761904761905,3.677380952380952,1.5213095238095231,1.855772159000789,1,-0.3821970188763571,False,Daemon The King#2247
-Lb6E5677ZqcJT9dC_I0F8ddPFwEAiIfo0oZw5yUbgt9OEyIoJdIK7axRMzOz83IWwsDG8cQBRf7Qw,Diamond,-0.1088032722062543,0.3625747113166124,0.0808829849292728,0.1430054540045544,1788.14,3.369669372445624,0.5635111754766742,302.6625594082396,297.39686042768017,2.8536429125845,0.44,0.5,0.56,0.14,0,1,4,5,0.6,0.6,0.3,5.750757575757576,4.070021645021645,1.8579004329004327,4.797891526436864,1,-0.4873651885732972,False,Keochen#EUW9
-Le-qRIkYjhR7nugHPBtdWtm9mouGTMbvAvs9NNoOX8YPRKrSExKvkbmFSI2_1EsSvyYed8gxSPFSw,Silver,-0.0678827773014785,-0.239773359156059,0.2398704033816873,0.2267851586896761,1832.98,4.566370130115787,0.4599985189424695,410.5964899402342,717.7970565593429,1.0903906533403118,0.4940381318842756,0.4956261701084848,0.4949441960904057,0.1679790705374592,0,1,6,2,0.6,0.6,-0.2,3.001923076923077,2.216266233766234,-1.254350649350649,1.479466460643466,1,-0.3823099571567799,False,eto posle Fanti#EUW
-M7e4BVtDusa3JyHDoSPD6G_kXcTTTnY_pucr-lLhqxX4hNqgHjQDul6qAJRy07piEmv3cmp043oUw,Platinum,-0.059805375526739,-0.1065979454951462,0.2572839068206274,0.2344427838654664,1737.92,3.600240000402521,0.4599985189424695,410.5964899402342,717.7970565593429,1.0903906533403118,0.4940381318842756,0.4956261701084848,0.4949441960904057,0.1679790705374592,1,0,3,4,0.6,0.6,0.0999999999999999,2.4733333333333336,5.180476190476191,2.6050000000000004,6.934139294469215,1,-0.3919845764489303,False,Ayneko#3245
-MbuI68_oiLj9kqcx-MrLyC8IBJD7F6syBEuHxQKiVzbz4MVXsCMrSqDvBc2_-fYs5cSjOVjYLO6xA,Diamond,-0.1088032722062543,-0.3725168010201192,0.2727437154030129,0.2083869609595894,1513.64,4.548758439689619,0.369275016795509,443.1530890069134,883.3979056443657,0.6968748566982373,0.52,0.58,0.36,0.18,0,4,6,4,0.2,0.4,-0.1999999999999999,1.7702380952380952,2.9047619047619047,1.473095238095238,3.418390762941426,1,-0.4840284335127433,False,Kojigiri#0000
-MrBb4DbqxNU-sWW6-eTA5tdJXR472zN-3GM1Fc4onqGkDE_r7Cqg0rFwwreQT2w6pNOUonDmapfAA,Platinum,-0.059805375526739,-0.1497649798640214,0.1983896686147502,0.1846644294975781,1791.1,1.4709697683307597,0.4599985189424695,410.5964899402342,717.7970565593429,1.0903906533403118,0.4940381318842756,0.4956261701084848,0.4949441960904057,0.1679790705374592,1,0,4,3,0.4,0.6,0.1999999999999999,2.9223809523809523,3.4561904761904763,0.996166056166056,2.128822345922474,1,-0.3573247882424605,False,Pieter Ornntzigt#EUW
-NHveWc8VThBPdDlZDly9oUXmqlVuQ0PQyxXnjBRpu1xVQL4xZur64E401VcWamAhjZpIqGOLcX-MQ,Iron,-0.0007672480384378,-0.2039513771287331,0.111769213225061,0.1564811105243993,1835.86,2.0354068818292097,0.3722771665547602,272.68803412836985,355.8514621435349,1.635416020731303,0.46,0.48,0.44,0.14,0,1,2,3,0.4,0.5,0.3,1.6444444444444444,1.3817460317460315,-0.0819444444444443,0.7138927490476823,1,-0.4393813896028429,False,NightsK03478#EUW
-OIcaPN_pDikGyuCSoSzRcxG66HXTx2yHL74gi8iQylX_Rs5WludS-WOfX3pkBrTPYc-blftU-Hnuw,Challenger,-0.1981326456082881,0.1189246801833471,0.1690691242752707,0.2072229697725713,1594.14,2.9471607439796035,0.535270266455418,440.3706869579921,616.3922030795771,1.2855577287221518,0.44,0.44,0.52,0.04,1,0,4,3,0.6,0.5,-0.1999999999999999,3.553333333333333,2.815833333333333,-2.4872619047619047,1.4350012098330167,1,0.0,False,Theocacs#EUW
-Olj1gGI3--wlPddI_3MT2nLE1NRvmTafBTqgyLUVTWt0HWFRnO7mZ6WMgliToQOzdLe7bRp337KHA,Bronze,-0.3423071481227286,-0.431402361852466,0.2146078210720098,0.2005432418148071,1969.44,1.6649565856158164,0.3879441755070701,391.99533789317786,738.7407783647822,0.9322441757749956,0.28,0.32,0.38,0.06,1,0,3,6,0.4,0.2,-0.2,2.2746031746031745,1.776468253968254,-0.2344552669552668,0.8037376870921914,1,-0.4749613429985713,False,21flxmes#EUW
-RxbuTg7v5kt8WKgNByUgsQKjQJg2nby_dParQzANWscEa22pDTVKmWr39vtfR0X_KxWkKgtONRPVQ,Gold,0.0486105777776092,0.1517979556595818,0.1992659186434887,0.1981620771269941,1785.26,3.435783629873483,0.3949318397980769,388.013832593258,700.8386219465107,0.60457043070602,0.48,0.5,0.32,0.18,3,0,3,2,0.8,0.7,0.1999999999999999,5.43,4.868968253968253,0.3304761904761903,2.8164482968927893,1,-0.3954360263100577,False,DaCapo333#EUW
-Rzvwu04lyDu-Zwe6gNlIdvaflLwRJXxKGMQZ5OFpVmanpcUe-8sOOU7DazL-JnsyRVmFquKO0VGAg,Platinum,-0.260798799219524,-0.2678284398649715,0.1049028589946004,0.1434055422051128,1735.96,2.1517923126640985,0.4599985189424695,410.5964899402342,717.7970565593429,1.0903906533403118,0.4940381318842756,0.4956261701084848,0.4949441960904057,0.1679790705374592,1,0,3,2,0.4,0.5,-0.0999999999999999,3.348030303030304,2.989040404040404,-0.4656024531024529,2.37010222192918,1,-0.3899075364917346,False,YunoNightmare#Demon
-SiHlT1EBxKtrOxf1O9GYpxQWVdMgmTJH2b11NNQT0g4egal3UcK5lc8bl3ylke05MbENROz4EU0hw,Platinum,-0.059805375526739,-0.3921422334778997,0.2821499419641924,0.2247223804503819,1695.96,3.165991384598079,0.4599985189424695,410.5964899402342,717.7970565593429,1.0903906533403118,0.4940381318842756,0.4956261701084848,0.4949441960904057,0.1679790705374592,0,1,3,2,0.6,0.6,0.0,2.4745670995671,2.1958549783549786,-0.332954545454545,1.2112734783413008,1,-0.3872359686718951,False,ZED#x947x
-StODXEg8sY5C4nJMsOUmMKm3TJW9CVErZhHWd-xmjSgwObFEg37SNIhtR5QvVbhi3KBr7r6GSLX8g,Bronze,0.017772948598152,0.650185657571883,0.2456928202748289,0.2477704195881263,1871.24,0.7601675029590802,0.4710038028069228,488.8248030193931,847.5078212980549,0.9856793392228403,0.38,0.46,0.52,0.14,4,0,4,3,0.8,0.6,0.0999999999999999,7.346666666666667,6.473333333333334,-0.6534523809523805,3.5594568874104,1,-0.4501787189099239,False,LaCarryDentaire#KURON
-UvqOIzH9X_t9njEqVn1a82lmKHgobwYsz3ASKeY3hzkRAKuEFYwhvbyolPMiefCVlg2oExCIfvOXQ,Grandmaster,0.1320003189913488,0.1938597984934797,0.112687435562467,0.1401664903354099,1680.28,3.587656190743591,0.5747608824485112,305.16099772215114,416.0863655519832,3.101518066314357,0.46,0.56,0.62,0.28,0,1,4,2,0.4,0.6,0.0,2.6777777777777776,2.939484126984127,-1.4519444444444445,1.519798967976102,1,0.0,False,Peto#bald
-WOqlUkbbFRJm7CA3s9728mJ-4DYejknaJAX8w8qIPf60isH53K2T2nB3GmOPConx-kHv4fhYRqx-g,Gold,-0.031593021466102,0.284737544114912,0.1892547439848447,0.2096530123128564,1862.92,2.3620000673858104,0.4444850334300073,432.3578559433855,731.8791223300022,0.6847544327896335,0.48,0.42,0.44,0.12,1,0,6,2,0.6,0.5,-0.1999999999999999,4.174242424242424,4.090454545454546,-2.9581168831168823,2.7236110983508066,1,-0.3868718897864868,False,iPraySheWas18#EUW
-WcKzHwJO-olUH3HXIcPuUZgY_8mxDMjfUrHInczGMbUXwSVwYvC9MEp0fg2hbbKAKKsdH8UdLsRUg,Silver,0.0122995874531774,-0.1928775603950724,0.2397254685448009,0.2208256288452273,1803.86,0.6795563653681324,0.4599985189424695,410.5964899402342,717.7970565593429,1.0903906533403118,0.4940381318842756,0.4956261701084848,0.4949441960904057,0.1679790705374592,3,0,6,4,0.6,0.5,-0.1999999999999999,2.056666666666666,1.7360173160173162,0.0481565656565656,0.7155603359110899,1,-0.3922130691659701,False,Cosmic Zéd#EUW
-YYs40Q6bDPGUvAheojEwkUbcj2F4VkWJg9sPbjopQlAM70qhuctrFSwFVC-RWIF-wM57EKi8LAbIA,Grandmaster,0.1320003189913488,0.1042950728951105,0.2659205132182336,0.2369986783749823,1600.16,2.4518313196102253,0.4748795452257613,527.8555833518506,995.6045936307844,0.9240843047894322,0.46,0.56,0.52,0.22,0,1,3,6,0.2,0.2,-0.3,5.197380952380952,3.943452380952381,-0.9507936507936504,5.851487282352486,1,0.0,False,qwewqrsad2w#1701
-ZA0LeJDJbFvXwWgOW6izWc5ACnQPt4Dk_prZz6V11tmDlG8L9LvaMWuMXzADj8cjPLulpMQ1lp-FA,Gold,0.0085087781557535,-0.2675919256068775,0.215183998675647,0.1962382474331162,1888.14,2.414545984608467,0.4893712390074227,408.7716676836428,807.912266476795,0.6561009838881797,0.48,0.36,0.58,0.06,0,4,3,4,0.2,0.4,0.0,1.6792857142857145,2.4507539682539683,0.442941225441225,2.72679019101998,1,-0.4366716642643052,False,I have no Bock#EUW
-_PE_YUmOHE7SKaILfGtv6rIAIl2Lx3-y5pfWo16bdfFCSzdPj4W5SfNoTbqqSS4UIlPZ6bJHNdhiQ,Master,-0.0283724512731933,-0.1890802410577387,0.219818361716384,0.1973338259141273,1581.68,0.5621791901950594,0.4601207583806463,419.1725179602413,787.8182729299145,0.6677314224714662,0.5,0.46,0.54,0.14,3,0,3,2,0.8,0.7,0.1999999999999999,4.238571428571428,3.812142857142857,0.7026190476190473,1.6560253655478436,1,-0.4003760696343443,False,Makimas Ass#GYATT
-a0tyFoJJxVS6uP85YLmfMQOr1DZX-pck3i1Rxrt4GLmpPBYpywiXTHur1BZCAxm7MtT0A3F2GbRGA,Bronze,-0.0222359510375013,0.4282789845353884,0.2477771629028569,0.221459501994825,1782.82,4.43572875060444,0.4531265522094758,437.1455991846452,919.8632410424336,0.6033001266053848,0.6,0.46,0.6,0.2,4,0,5,3,0.8,0.6,-0.2,9.63,5.757014652014652,-0.2929853479853479,7.82121537109502,1,-0.4776899429706282,False,Jojah#EUW
-atNiHvA7ezhSzlv8bazD4sJLhgWh6LxyS5hXozSkaBkvWc-R0j4wiiRH4MEYbzFgaQoUYMMTy6dMA,Diamond,-0.0687097678703635,0.5434139215163911,0.2013702220431334,0.222377198258006,1695.44,0.4225426691919749,0.5828673626686928,466.8846329245369,715.5187338551788,0.8122408032372189,0.52,0.54,0.58,0.18,3,0,4,2,0.6,0.5,-0.0999999999999999,3.9666666666666655,4.383333333333334,-3.572857142857143,2.805955967026013,1,-0.4355792226962079,False,DeadIine#EUW
-eOOr5T19zpa2FV8tkMvqTKGKtYi-MjldTjE5DFNxzNG1ofD465x9fdF37LYCUaGIpN8a8RdaSXyYw,Silver,-0.0678827773014785,0.0284141584255186,0.2201836974733428,0.2116458059765935,1883.6739130434785,4.0455145455461325,0.4599985189424695,410.5964899402342,717.7970565593429,1.0903906533403118,0.4940381318842756,0.4956261701084848,0.4949441960904057,0.1679790705374592,1,0,4,4,0.8,0.5,0.0,7.74,5.241587301587302,2.8391269841269846,4.255003830359249,1,-0.3883811602062725,False,UnknowSmurfx2#EUW
-eZlcGXTwdLioOr5FqTB5K9wzivJWmiWbBm6VUVz3Ffxixx3izYruzlNSo9GTPx42lqnoXvxbVpDpQ,Challenger,-0.0361647440742937,-0.1052430924788334,0.2373162831172886,0.2026474864014573,1647.62,3.5803929240747205,0.4315133481198666,429.96037730200175,823.1002198424275,0.8380987356961643,0.54,0.54,0.58,0.1,0,4,9,4,0.2,0.6,0.0,1.8135714285714288,2.6067857142857145,0.1967857142857147,1.7253691026123754,1,0.0,False,FEBIVEN#EUWW
-fouphe96RMdn_zQWlO283KGcq7o3xOoiOz38f9qg8pm5-ByigqMyPUJB6_7K0ZS_RvNpDN4vBhkYg,Iron,-0.1088097218148137,-0.3766059035564416,0.1423465814631402,0.1682023174621944,1821.5333333333333,1.5058231002039566,0.2928909812911541,298.26055298712265,454.7473773246256,0.6673316645600887,0.4333333333333333,0.2,0.6333333333333333,0.1666666666666666,3,0,3,9,0.6,0.5,0.2,1.382051282051282,1.301025641025641,0.0159859584859587,1.048715566419462,1,-0.4819026396602099,False,GreezyB#EUW
-jZxhqdVZPYPeoNXtfF9hoXNZqIpBiyj-AP8qhWoADUWI5q_gYrD-c7kDOcUrZG3Z5FflPFcOn3VBg,Master,0.1320003189913488,-0.1715087500055244,0.199716037589031,0.2060552745139734,1514.92,2.5084963719321607,0.4787954423950571,440.6141447130908,695.1121448976053,1.1989782306599346,0.48,0.4,0.46,0.14,5,0,5,3,1.0,0.6,0.0,3.349350649350649,2.4045093795093795,-0.0273088023088026,1.5736485005617873,1,-0.4210884777244239,False,Kay Flock#PSA1
-lKt_RBJhtWK93obOJuruvcBymsXulBXKD-keSMs7dr9V3AF6v_oApjs5qr647aEWNteVcOVbe9m5g,Iron,0.0397486796277031,-0.0029137819751101,0.160480241902883,0.1896290468623057,1813.58,0.8821167451446164,0.4039948311319052,357.6173871297977,520.0856459002143,1.212501163357472,0.48,0.5,0.5,0.14,0,4,3,4,0.2,0.4,-0.1999999999999999,1.3975248281130634,2.044974535268653,-3.1404222901281726,1.6896026670261015,1,-0.4429638585612985,False,WaDaFCK#EUW
-lw85Eb0Pn5PnqTfMi3C-8rro-4HOOOo2b4jMZfolXIfnmMPhHAVkWQZ9L81h-M3N5AbDXDcTUcvvQ,Master,-0.0684656438393289,-0.2700655429120805,0.2196207962159877,0.1940054945773937,1662.44,3.581147631554856,0.4426831391959928,406.7706299604623,833.320257522266,0.7208099692395894,0.5,0.3,0.38,0.16,4,0,4,2,0.8,0.7,0.2999999999999999,3.003571428571429,3.1823412698412694,1.4944047619047611,2.1858572278794224,1,-0.3978802620999939,False,sometimesIcant#XD1
-n6xWYI70W6ruoiMtbRzUUKuvAarQpg3NlThaTMgm458WHbgUQ6cCx1uR0Z0keL7E_nZ58_6rVaygA,Iron,0.4989291931773007,0.0684009800847146,0.2048970381296651,0.2127345851630881,1557.6666666666667,1.459147917022917,0.2784482184482184,421.1755797417716,588.3449951242096,0.9165800252944774,0.5,0.6666666666666666,0.8333333333333334,0.3333333333333333,2,0,2,1,0.6,0.6666666666666666,0.0,2.0703174603174603,2.72526455026455,0.0,2.165866589524913,1,-0.4839286042339455,False,SKD Kazdalerie#MÉGA
-nfGUz9KzawLH-4H_r74JSQfx5yJFQMBnBldLzN4c84Q5WbBp3_RlKUe4Fk7WqVAVTrWlX0Fww3HJg,Platinum,-0.1402027450038531,-0.1849961661990082,0.2499470000591701,0.2325561747405513,1747.36,4.108438191079649,0.4599985189424695,410.5964899402342,717.7970565593429,1.0903906533403118,0.4940381318842756,0.4956261701084848,0.4949441960904057,0.1679790705374592,1,0,2,6,0.6,0.5,0.3,7.325793650793652,5.021626984126985,3.022063492063493,6.054366162006205,1,-0.413647854513087,False,batdj1#EUW
-pJB9zAYJrxWNwTkUn8GHlL_q1fzGBM80Esm3KwJIWt7YaT2MMFlGojgUxOx3G_4Oe07hWOJ8AeZ_Q,Diamond,0.2119447624808721,-0.1224869554933567,0.1411632867771492,0.1635643237062363,1656.04,3.797405811396666,0.4950527735175201,351.23975339742174,504.71143918737454,1.6923842420913109,0.56,0.54,0.56,0.22,2,0,3,3,0.8,0.5,0.0,3.7111111111111112,3.418055555555556,1.1461507936507935,2.5619217956520526,1,-0.4123231555088573,False,woshikong#EUW
-trNj_iTJ8m9ue4qlQ48-2_XiPdpcF3TOKwB9OpGxeaAHatRhOsndmhCckvRh4LXzXhDjZ5sSVB0Kw,Platinum,-0.18040142974241,0.0564496317292881,0.2626900984654347,0.2122875660903587,1797.02,2.142348539348212,0.4599985189424695,410.5964899402342,717.7970565593429,1.0903906533403118,0.4940381318842756,0.4956261701084848,0.4949441960904057,0.1679790705374592,1,0,3,7,0.4,0.5,0.2,3.170238095238095,3.3264069264069263,1.0674386724386724,1.8879754863108928,1,-0.3709302852308318,False,NinjaTabi#RAJOT
-uDZJRciO-rCAlAu-hjUnJOqexXXr8EBZKxtZ_3orHwrLmSNHZj2g65c-aTV2ZD9OgN8LJ4wENoykQ,Gold,0.2090177762650317,0.1460860360737925,0.2785050096018647,0.2336653989147535,1834.0,3.937851690821475,0.5406289350735388,485.3396789911477,1159.9841392600963,0.7520438185207092,0.48,0.56,0.66,0.2,6,0,6,3,1.0,0.7,0.1999999999999999,4.961904761904762,4.406785714285715,1.5268756243756254,1.7798897111301162,1,-0.4861854250071744,False,Somali Bakery#EUW
-vtdlMsPTGTjhW_KtBZO89QMurTDdWCNfgKUfzd14Qfo7QenRptRtHWG8H0pQLxT5TCFCMnUvt-kAw,Iron,0.0397486796277031,0.0056539551611658,0.1114186667960403,0.151142680172254,1791.24,0.4225426691919749,0.4968117057043365,260.00037600497427,319.396624699658,1.079672621885851,0.48,0.3,0.52,0.2,0,1,2,2,0.4,0.3,-0.3,3.2707070707070707,2.315710678210678,-0.087027417027417,2.279217290551426,1,-0.4613658137981979,False,Gilipichia#EUW
-w847NhGPFSYhYarew6FdeGByW8mxVuymsvnPVk_tirExO0dxvookpHsjrpjA0jOP1AVulQmHSYsoQ,Gold,0.1288141770213204,0.314775563056599,0.2530280374401045,0.2099931128992022,1753.98,4.79856293959731,0.5273686613626549,432.1461771851825,916.2156118075852,0.7015401044549412,0.62,0.58,0.44,0.2,2,0,5,5,0.8,0.4,-0.1999999999999999,8.406666666666666,5.399696969696969,1.9085858585858584,4.436747468492381,1,-0.4534377617875547,False,Tusssyc4rio#1PA
-z6lfAZyOids9iRl0FJFuxiv0mb1xHFsKWSXFNGs5BQCw004Mm9jUKBxv8trjhFYHXj1937DYdFSrQ,Gold,0.0085087781557535,0.1735871384828229,0.1545019567815304,0.175822775400771,1833.3,3.2832156925158307,0.5605051204732712,365.5312938735257,580.6067411369314,2.0485065355978547,0.52,0.36,0.48,0.14,1,0,5,6,0.8,0.8,0.5,6.235,6.359166666666667,2.150833333333333,2.2983763894927605,1,-0.4698645852096971,False,SOUS DOPAMINE#EUWW
-zbAfLXLI7Cj1If5Q-ugwZyt76pI1OYwugz3rR9gmWrLsQTvZYG_7Ixr8C4uUxTZqAcLGSOi8eDWWA,Bronze,-0.2097776680796267,0.0078128498544267,0.2294984542698435,0.2092898973786462,1739.34375,3.5619996115094987,0.4751936678712383,389.6818720794205,756.3463722109655,0.5350966630990932,0.4375,0.3125,0.40625,0.15625,3,0,3,5,0.8,0.6,0.3999999999999999,8.384285714285713,6.703253968253968,5.01047619047619,8.44678236560062,1,-0.4888906521657904,False,Mrdefonde#EUW
0-Xo7CcrNpNkW4Nhj5aG8b5GvbvnNxMKaZLc504tt1gR81GLhPfFdxOr6T2x2FnU7KlkJv41JBHHyg,Emerald,-0.1195224353176237,0.0783407215795523,0.2469791089142321,0.2302668833473039,1787.76,3.890044500308769,0.4764490078227147,489.022455274943,918.7157349697288,0.9966362664244413,0.42,0.4,0.58,0.2,0,1,3,5,0.6,0.6,0.1999999999999999,7.413333333333332,5.41,2.1392857142857147,8.384775223913612,1,-0.4573046649562898,False,Danee#2112
0-YkDhEn2Yexgyopdwky1JwLAWXLMxhhNu8jW2FN4yE2njCrd9m9YecQRGaw2CMxT2jbkqzaFEmYRQ,Grandmaster,0.0919071264252132,0.1757746764683549,0.2579291817611622,0.2338018053194978,1584.34,2.72154193330996,0.4872316019255311,517.1479775522982,998.8382722301508,0.8622440314347477,0.42,0.5,0.54,0.14,0,1,5,2,0.8,0.8,0.1,3.952307692307692,3.799010989010989,-3.133211233211233,3.0376955674630186,1,0.0,False,JDG Ruler Arabe#GOAT
