match_id,team_id,team_won,gold_diff,damage_diff,kills_diff,deaths_diff,assists_diff,vision_diff,turrets_diff,dragons_diff,barons_diff,cs_diff
EUW1_7711907391,100,0,-8311,-9313,4,-4,4,-45,-8,-3,0,-109
EUW1_7711907391,200,1,8311,9313,-4,4,-4,45,8,3,0,109
EUW1_7711907912,100,1,11762,26484,15,-15,30,-22,8,1,1,72
EUW1_7711907912,200,0,-11762,-26484,-15,15,-30,22,-8,-1,-1,-72
EUW1_7711907988,100,0,-11074,-33552,-16,16,-35,-11,-7,-2,-1,-37
EUW1_7711907988,200,1,11074,33552,16,-16,35,11,7,2,1,37
EUW1_7711908575,100,0,-13792,-41061,-17,17,-10,-10,-8,-2,-2,-189
EUW1_7711908575,200,1,13792,41061,17,-17,10,10,8,2,2,189
EUW1_7711908612,100,1,7459,19516,17,-17,28,4,2,3,0,16
EUW1_7711908612,200,0,-7459,-19516,-17,17,-28,-4,-2,-3,0,-16
EUW1_7711908703,100,1,7398,20448,13,-13,7,30,9,2,0,14
EUW1_7711908703,200,0,-7398,-20448,-13,13,-7,-30,-9,-2,0,-14
EUW1_7711908771,100,1,5931,4308,17,-17,28,0,6,0,1,-11
EUW1_7711908771,200,0,-5931,-4308,-17,17,-28,0,-6,0,-1,11
EUW1_7711908773,100,1,14127,21860,25,-25,35,3,8,1,0,99
EUW1_7711908773,200,0,-14127,-21860,-25,25,-35,-3,-8,-1,0,-99
EUW1_7711909062,100,0,-11041,-24502,-26,26,-26,-81,-7,-3,-3,30
EUW1_7711909062,200,1,11041,24502,26,-26,26,81,7,3,3,-30
EUW1_7711909089,100,0,-13147,-30151,-14,14,3,-24,-4,-3,-1,-236
EUW1_7711909089,200,1,13147,30151,14,-14,-3,24,4,3,1,236
EUW1_7711909442,100,0,-5529,-34582,-12,12,-6,53,-4,-3,-1,-45
EUW1_7711909442,200,1,5529,34582,12,-12,6,-53,4,3,1,45
EUW1_7711909523,100,0,1168,16390,-3,3,1,-33,-5,-2,0,0
EUW1_7711909523,200,1,-1168,-16390,3,-3,-1,33,5,2,0,0
EUW1_7711909664,100,0,0,-105,0,0,0,0,0,0,0,0
EUW1_7711909664,200,1,0,105,0,0,0,0,0,0,0,0
EUW1_7711909679,100,1,19799,22964,24,-25,45,56,9,4,1,241
EUW1_7711909679,200,0,-19799,-22964,-24,25,-45,-56,-9,-4,-1,-241
EUW1_7711910549,100,0,-9707,-29693,-20,19,-38,-43,-6,-3,-1,-72
EUW1_7711910549,200,1,9707,29693,20,-19,38,43,6,3,1,72
EUW1_7711910567,100,1,10836,30187,7,-7,14,-5,7,2,1,69
EUW1_7711910567,200,0,-10836,-30187,-7,7,-14,5,-7,-2,-1,-69
EUW1_7711911221,100,0,-765,-708,-1,1,0,0,0,0,0,-14
EUW1_7711911221,200,1,765,708,1,-1,0,0,0,0,0,14
EUW1_7711911246,100,1,7887,12534,8,-8,11,-23,4,2,1,14
EUW1_7711911246,200,0,-7887,-12534,-8,8,-11,23,-4,-2,-1,-14
EUW1_7711911403,100,0,-6234,-60139,-11,11,-20,-38,-5,0,-1,25
EUW1_7711911403,200,1,6234,60139,11,-11,20,38,5,0,1,-25
EUW1_7711911602,100,1,12236,36194,14,-14,7,19,7,2,2,161
EUW1_7711911602,200,0,-12236,-36194,-14,14,-7,-19,-7,-2,-2,-161
EUW1_7711911641,100,1,11872,13455,14,-14,18,41,6,4,1,126
EUW1_7711911641,200,0,-11872,-13455,-14,14,-18,-41,-6,-4,-1,-126
EUW1_7711912244,100,1,11140,26756,14,-15,10,22,7,4,0,139
EUW1_7711912244,200,0,-11140,-26756,-14,15,-10,-22,-7,-4,0,-139
EUW1_7711912283,100,0,-13314,-51577,-16,17,-31,-30,-9,-3,-1,-80
EUW1_7711912283,200,1,13314,51577,16,-17,31,30,9,3,1,80
EUW1_7711912576,100,0,-10629,-6475,-10,10,-28,-3,-5,-3,-1,-67
EUW1_7711912576,200,1,10629,6475,10,-10,28,3,5,3,1,67
EUW1_7711912590,100,1,11074,18599,18,-18,20,7,8,4,1,96
EUW1_7711912590,200,0,-11074,-18599,-18,18,-20,-7,-8,-4,-1,-96
EUW1_7711912763,100,0,-16716,-27232,-25,25,-24,11,-10,0,0,-195
EUW1_7711912763,200,1,16716,27232,25,-25,24,-11,10,0,0,195
EUW1_7711912892,100,0,-7000,-8635,-9,9,-18,-4,-4,-2,0,-115
EUW1_7711912892,200,1,7000,8635,9,-9,18,4,4,2,0,115
EUW1_7711912934,100,1,8670,25166,-1,1,5,31,5,3,1,105
EUW1_7711912934,200,0,-8670,-25166,1,-1,-5,-31,-5,-3,-1,-105
EUW1_7711913052,100,0,-7838,8674,-6,6,-17,-37,-5,-3,-2,58
EUW1_7711913052,200,1,7838,-8674,6,-6,17,37,5,3,2,-58
EUW1_7711913537,100,0,-2848,591,-8,8,5,-62,-4,-2,0,43
EUW1_7711913537,200,1,2848,-591,8,-8,-5,62,4,2,0,-43
EUW1_7711913632,100,1,10446,1189,16,-16,47,24,3,0,1,-5
EUW1_7711913632,200,0,-10446,-1189,-16,16,-47,-24,-3,0,-1,5
EUW1_7711913658,100,0,-9376,-28934,-17,18,-18,-57,-2,-2,0,-80
EUW1_7711913658,200,1,9376,28934,17,-18,18,57,2,2,0,80
EUW1_7711914203,100,0,-5851,-8708,-8,8,-14,-57,-5,1,-2,-16
EUW1_7711914203,200,1,5851,8708,8,-8,14,57,5,-1,2,16
EUW1_7711914319,100,0,-2873,-23736,-6,6,-16,-74,-3,-3,-3,-43
EUW1_7711914319,200,1,2873,23736,6,-6,16,74,3,3,3,43
EUW1_7711914450,100,1,10613,4232,19,-19,44,46,7,4,1,40
EUW1_7711914450,200,0,-10613,-4232,-19,19,-44,-46,-7,-4,-1,-40
EUW1_7711914473,100,0,-13577,-20699,-21,21,-19,-32,-7,-3,0,-64
EUW1_7711914473,200,1,13577,20699,21,-21,19,32,7,3,0,64
EUW1_7711914482,100,1,7794,23296,21,-21,26,12,3,1,0,-32
EUW1_7711914482,200,0,-7794,-23296,-21,21,-26,-12,-3,-1,0,32
EUW1_7711914530,100,0,-7574,-15990,-26,26,-55,37,-1,-1,-2,162
EUW1_7711914530,200,1,7574,15990,26,-26,55,-37,1,1,2,-162
EUW1_7711914989,100,0,0,0,0,0,0,0,0,0,0,0
EUW1_7711914989,200,0,0,0,0,0,0,0,0,0,0,0
EUW1_7711915449,100,1,7481,48857,22,-22,55,87,2,1,2,-14
EUW1_7711915449,200,0,-7481,-48857,-22,22,-55,-87,-2,-1,-2,14
EUW1_7711915487,100,0,-3519,-10705,-16,16,-39,47,-1,-4,0,6
EUW1_7711915487,200,1,3519,10705,16,-16,39,-47,1,4,0,-6
EUW1_7711915576,100,1,11173,15425,20,-20,24,30,8,3,1,58
EUW1_7711915576,200,0,-11173,-15425,-20,20,-24,-30,-8,-3,-1,-58
EUW1_7711915719,100,1,11607,21499,8,-8,2,69,5,3,1,62
EUW1_7711915719,200,0,-11607,-21499,-8,8,-2,-69,-5,-3,-1,-62
EUW1_7711915914,100,1,8470,20599,20,-20,39,-14,2,0,0,65
EUW1_7711915914,200,0,-8470,-20599,-20,20,-39,14,-2,0,0,-65
EUW1_7711915956,100,1,10677,27021,28,-28,72,1,7,0,1,8
EUW1_7711915956,200,0,-10677,-27021,-28,28,-72,-1,-7,0,-1,-8
EUW1_7711916095,100,1,8909,7098,10,-10,49,43,4,2,1,-6
EUW1_7711916095,200,0,-8909,-7098,-10,10,-49,-43,-4,-2,-1,6
EUW1_7711916131,100,1,8548,14210,34,-34,70,34,8,0,1,-8
EUW1_7711916131,200,0,-8548,-14210,-34,34,-70,-34,-8,0,-1,8
EUW1_7711916409,100,1,6838,-4695,11,-11,5,-2,8,0,0,-27
EUW1_7711916409,200,0,-6838,4695,-11,11,-5,2,-8,0,0,27
EUW1_7711916444,100,1,8869,22428,25,-25,54,-48,6,-3,1,-60
EUW1_7711916444,200,0,-8869,-22428,-25,25,-54,48,-6,3,-1,60
EUW1_7711916550,100,0,-5995,-9882,-4,4,-13,53,1,-1,0,-6
EUW1_7711916550,200,1,5995,9882,4,-4,13,-53,-1,1,0,6
EUW1_7711916621,100,1,6389,3109,10,-10,34,16,1,2,1,-46
EUW1_7711916621,200,0,-6389,-3109,-10,10,-34,-16,-1,-2,-1,46
EUW1_7711917414,100,1,9575,44099,19,-19,38,25,8,0,2,9
EUW1_7711917414,200,0,-9575,-44099,-19,19,-38,-25,-8,0,-2,-9
EUW1_7711917546,100,1,11087,33626,22,-22,16,31,6,4,0,-7
EUW1_7711917546,200,0,-11087,-33626,-22,22,-16,-31,-6,-4,0,7
EUW1_7711917573,100,0,-10278,-20020,-18,18,-19,-5,-5,-3,0,-30
EUW1_7711917573,200,1,10278,20020,18,-18,19,5,5,3,0,30
EUW1_7711917649,100,0,-8068,-28761,-12,12,-14,2,-4,0,-1,-83
EUW1_7711917649,200,1,8068,28761,12,-12,14,-2,4,0,1,83
EUW1_7711917682,100,1,15865,30585,25,-25,22,8,7,2,0,140
EUW1_7711917682,200,0,-15865,-30585,-25,25,-22,-8,-7,-2,0,-140
EUW1_7711917830,100,0,-13735,-35541,-11,11,0,-22,-11,-3,-1,-160
EUW1_7711917830,200,1,13735,35541,11,-11,0,22,11,3,1,160
EUW1_7711917976,100,1,8164,18732,16,-17,29,34,6,3,0,45
EUW1_7711917976,200,0,-8164,-18732,-16,17,-29,-34,-6,-3,0,-45
EUW1_7711918101,100,0,-7280,7435,-12,12,-30,0,-4,-3,-2,159
EUW1_7711918101,200,1,7280,-7435,12,-12,30,0,4,3,2,-159
EUW1_7711918294,100,1,14173,7411,15,-15,22,33,8,2,1,90
EUW1_7711918294,200,0,-14173,-7411,-15,15,-22,-33,-8,-2,-1,-90
EUW1_7711919305,100,0,-11680,-20493,-21,21,-32,-20,-6,-3,-2,-73
EUW1_7711919305,200,1,11680,20493,21,-21,32,20,6,3,2,73
EUW1_7711919316,100,0,-8568,-27632,-27,27,-54,-35,-6,-4,-1,42
EUW1_7711919316,200,1,8568,27632,27,-27,54,35,6,4,1,-42
EUW1_7711919474,100,0,-5545,18255,5,-5,11,-4,-2,3,0,-80
EUW1_7711919474,200,1,5545,-18255,-5,5,-11,4,2,-3,0,80
EUW1_7711920255,100,0,-2689,18233,-2,2,14,43,-3,0,0,-115
EUW1_7711920255,200,1,2689,-18233,2,-2,-14,-43,3,0,0,115
EUW1_7711920343,100,0,-7459,-18258,-1,1,-19,4,-4,1,1,18
EUW1_7711920343,200,1,7459,18258,1,-1,19,-4,4,-1,-1,-18
EUW1_7711920436,100,1,11322,22212,9,-9,15,1,7,3,0,151
EUW1_7711920436,200,0,-11322,-22212,-9,9,-15,-1,-7,-3,0,-151
EUW1_7711920665,100,1,12113,23031,19,-19,6,-31,10,1,1,104
EUW1_7711920665,200,0,-12113,-23031,-19,19,-6,31,-10,-1,-1,-104
EUW1_7711920798,100,1,6255,1069,4,-4,9,-31,8,3,1,-3
EUW1_7711920798,200,0,-6255,-1069,-4,4,-9,31,-8,-3,-1,3
EUW1_7711921229,100,0,-10619,-17451,-10,10,-22,-17,-1,0,-2,-125
EUW1_7711921229,200,1,10619,17451,10,-10,22,17,1,0,2,125
EUW1_7711921634,100,1,12603,44689,18,-18,33,-21,8,4,1,72
EUW1_7711921634,200,0,-12603,-44689,-18,18,-33,21,-8,-4,-1,-72
EUW1_7711921664,100,0,-5735,-25201,-18,18,-37,-2,0,0,0,-10
EUW1_7711921664,200,1,5735,25201,18,-18,37,2,0,0,0,10
EUW1_7711921873,100,1,2485,9770,9,-9,26,-56,-1,0,-1,-73
EUW1_7711921873,200,0,-2485,-9770,-9,9,-26,56,1,0,1,73
EUW1_7711922210,100,0,-6362,-45548,-16,16,-16,-27,-1,-2,0,-55
EUW1_7711922210,200,1,6362,45548,16,-16,16,27,1,2,0,55
EUW1_7711922623,100,0,-7269,-30115,-9,9,-7,2,-8,1,0,-98
EUW1_7711922623,200,1,7269,30115,9,-9,7,-2,8,-1,0,98
EUW1_7711922633,100,1,12048,14907,20,-20,22,12,7,3,1,64
EUW1_7711922633,200,0,-12048,-14907,-20,20,-22,-12,-7,-3,-1,-64
EUW1_7711922645,100,1,4482,-11056,1,-1,23,-10,4,0,2,-78
EUW1_7711922645,200,0,-4482,11056,-1,1,-23,10,-4,0,-2,78
EUW1_7711923147,100,1,7693,58610,12,-12,36,-31,3,3,1,54
EUW1_7711923147,200,0,-7693,-58610,-12,12,-36,31,-3,-3,-1,-54
EUW1_7711923242,100,0,-3578,60075,-7,7,1,4,-8,-2,0,9
EUW1_7711923242,200,1,3578,-60075,7,-7,-1,-4,8,2,0,-9
EUW1_7711923331,100,1,6557,5216,-2,2,-1,-4,6,-1,-1,99
EUW1_7711923331,200,0,-6557,-5216,2,-2,1,4,-6,1,1,-99
EUW1_7711923790,100,0,532,-9858,-3,3,-37,30,-6,-1,1,-19
EUW1_7711923790,200,1,-532,9858,3,-3,37,-30,6,1,-1,19
EUW1_7711923842,100,1,6573,29352,12,-12,3,-16,4,-1,2,65
EUW1_7711923842,200,0,-6573,-29352,-12,12,-3,16,-4,1,-2,-65
EUW1_7711923924,100,0,-9541,9735,-10,10,-11,41,-11,1,-1,-75
EUW1_7711923924,200,1,9541,-9735,10,-10,11,-41,11,-1,1,75
EUW1_7711924278,100,0,202,9787,7,-7,8,22,-2,-1,-1,-104
EUW1_7711924278,200,1,-202,-9787,-7,7,-8,-22,2,1,1,104
EUW1_7711924294,100,1,9154,15340,2,-2,23,14,1,3,0,20
EUW1_7711924294,200,0,-9154,-15340,-2,2,-23,-14,-1,-3,0,-20
EUW1_7711924329,100,1,8758,40389,28,-28,40,54,7,2,2,-22
EUW1_7711924329,200,0,-8758,-40389,-28,28,-40,-54,-7,-2,-2,22
EUW1_7711925220,100,0,-11226,-23036,-11,11,-18,-13,-6,-3,-1,-83
EUW1_7711925220,200,1,11226,23036,11,-11,18,13,6,3,1,83
EUW1_7711926058,100,1,2786,24263,3,-3,20,-5,1,-1,0,54
EUW1_7711926058,200,0,-2786,-24263,-3,3,-20,5,-1,1,0,-54
EUW1_7711926153,100,0,-8558,-48554,-4,4,-21,60,0,2,1,-44
EUW1_7711926153,200,1,8558,48554,4,-4,21,-60,0,-2,-1,44
EUW1_7711926443,100,0,-11963,8858,-23,23,-23,-21,-4,-1,-2,-77
EUW1_7711926443,200,1,11963,-8858,23,-23,23,21,4,1,2,77
EUW1_7711926536,100,1,1383,809,1,-1,1,-1,0,0,0,40
EUW1_7711926536,200,0,-1383,-809,-1,1,-1,1,0,0,0,-40
EUW1_7711926573,100,0,-12298,-25021,-14,13,-15,-4,-7,-3,-1,-102
EUW1_7711926573,200,1,12298,25021,14,-13,15,4,7,3,1,102
EUW1_7711926839,100,1,7333,9521,13,-13,16,19,2,1,0,104
EUW1_7711926839,200,0,-7333,-9521,-13,13,-16,-19,-2,-1,0,-104
EUW1_7711926910,100,1,13316,20362,19,-18,22,14,7,1,0,104
EUW1_7711926910,200,0,-13316,-20362,-19,18,-22,-14,-7,-1,0,-104
EUW1_7711927015,100,0,-15563,-19982,-25,25,-28,-49,-10,-2,-1,-157
EUW1_7711927015,200,1,15563,19982,25,-25,28,49,10,2,1,157
EUW1_7711927465,100,0,-10896,-56757,-6,6,13,-23,-4,-4,-3,-130
EUW1_7711927465,200,1,10896,56757,6,-6,-13,23,4,4,3,130
EUW1_7711927548,100,1,7265,-29061,13,-13,11,33,-1,2,-2,-16
EUW1_7711927548,200,0,-7265,29061,-13,13,-11,-33,1,-2,2,16
EUW1_7711927601,100,0,-7239,-53270,-6,7,-43,18,3,2,-2,-3
EUW1_7711927601,200,1,7239,53270,6,-7,43,-18,-3,-2,2,3
EUW1_7711927978,100,1,-3370,-69196,0,0,27,2,4,0,-1,-25
EUW1_7711927978,200,0,3370,69196,0,0,-27,-2,-4,0,1,25
EUW1_7711928077,100,1,6409,42630,11,-11,15,33,4,0,0,81
EUW1_7711928077,200,0,-6409,-42630,-11,11,-15,-33,-4,0,0,-81
EUW1_7711928094,100,0,-4572,-25644,-17,18,-43,-38,-4,0,-1,134
EUW1_7711928094,200,1,4572,25644,17,-18,43,38,4,0,1,-134
EUW1_7711928198,100,0,-11937,4341,-31,31,-21,-24,-11,-1,1,-129
EUW1_7711928198,200,1,11937,-4341,31,-31,21,24,11,1,-1,129
EUW1_7711928267,100,0,-7945,-5928,-9,9,-8,-58,-8,-3,-1,-17
EUW1_7711928267,200,1,7945,5928,9,-9,8,58,8,3,1,17
EUW1_7711928500,100,1,3783,30872,-4,4,16,42,1,2,2,19
EUW1_7711928500,200,0,-3783,-30872,4,-4,-16,-42,-1,-2,-2,-19
EUW1_7711928545,100,0,-13384,-184,-9,9,-27,-21,-8,-1,-1,-104
EUW1_7711928545,200,1,13384,184,9,-9,27,21,8,1,1,104
EUW1_7711928748,100,1,3038,11219,9,-9,4,-86,4,3,0,-27
EUW1_7711928748,200,0,-3038,-11219,-9,9,-4,86,-4,-3,0,27
EUW1_7711929056,100,1,10432,12222,8,-8,44,62,3,-1,2,-121
EUW1_7711929056,200,0,-10432,-12222,-8,8,-44,-62,-3,1,-2,121
EUW1_7711929246,100,1,15488,33247,8,-8,41,21,2,4,0,138
EUW1_7711929246,200,0,-15488,-33247,-8,8,-41,-21,-2,-4,0,-138
EUW1_7711929670,100,1,17036,32220,24,-24,31,43,8,2,1,124
EUW1_7711929670,200,0,-17036,-32220,-24,24,-31,-43,-8,-2,-1,-124
EUW1_7711929807,100,0,-17472,-37880,-19,19,-19,-73,-14,-2,-2,-82
EUW1_7711929807,200,1,17472,37880,19,-19,19,73,14,2,2,82
EUW1_7711929906,100,0,-12664,-15879,-16,16,-28,-25,-7,-4,-1,-106
EUW1_7711929906,200,1,12664,15879,16,-16,28,25,7,4,1,106
EUW1_7711930214,100,1,5039,-12458,5,-6,-2,26,7,1,1,35
EUW1_7711930214,200,0,-5039,12458,-5,6,2,-26,-7,-1,-1,-35
EUW1_7711930537,100,0,-12120,-52534,-17,17,-17,55,-7,-1,-1,-26
EUW1_7711930537,200,1,12120,52534,17,-17,17,-55,7,1,1,26
EUW1_7711930541,100,0,-10418,-41908,-14,14,-24,-21,-8,0,0,-119
EUW1_7711930541,200,1,10418,41908,14,-14,24,21,8,0,0,119
EUW1_7711930558,100,1,5464,62634,14,-13,6,-8,8,3,1,-25
EUW1_7711930558,200,0,-5464,-62634,-14,13,-6,8,-8,-3,-1,25
EUW1_7711930746,100,0,-6824,-9744,-19,19,-26,2,-3,-3,-1,27
EUW1_7711930746,200,1,6824,9744,19,-19,26,-2,3,3,1,-27
EUW1_7711930983,100,0,-11331,-51579,-23,23,-51,-40,-2,-4,0,-169
EUW1_7711930983,200,1,11331,51579,23,-23,51,40,2,4,0,169
EUW1_7711931141,100,1,7132,2847,8,-8,11,10,3,1,0,75
EUW1_7711931141,200,0,-7132,-2847,-8,8,-11,-10,-3,-1,0,-75
EUW1_7711931297,100,0,-12287,-19564,-11,11,-21,-13,-10,-3,0,-164
EUW1_7711931297,200,1,12287,19564,11,-11,21,13,10,3,0,164
EUW1_7711931579,100,1,9891,28265,22,-22,34,-13,6,4,1,13
EUW1_7711931579,200,0,-9891,-28265,-22,22,-34,13,-6,-4,-1,-13
EUW1_7711931586,100,1,9594,40314,19,-19,31,29,4,-2,1,98
EUW1_7711931586,200,0,-9594,-40314,-19,19,-31,-29,-4,2,-1,-98
EUW1_7711931722,100,0,4405,33818,23,-23,15,10,3,2,-1,0
EUW1_7711931722,200,1,-4405,-33818,-23,23,-15,-10,-3,-2,1,0
EUW1_7711931817,100,1,7346,19261,17,-17,16,15,3,2,0,59
EUW1_7711931817,200,0,-7346,-19261,-17,17,-16,-15,-3,-2,0,-59
EUW1_7711931845,100,1,10546,11646,16,-16,14,19,5,-1,1,72
EUW1_7711931845,200,0,-10546,-11646,-16,16,-14,-19,-5,1,-1,-72
EUW1_7711932019,100,0,-6004,-30099,-21,21,-16,7,-5,-3,0,40
EUW1_7711932019,200,1,6004,30099,21,-21,16,-7,5,3,0,-40
EUW1_7711932572,100,1,9214,7762,17,-16,29,20,5,2,0,1
EUW1_7711932572,200,0,-9214,-7762,-17,16,-29,-20,-5,-2,0,-1
EUW1_7711932879,100,0,-9162,-25430,-1,1,-9,-12,-6,-5,-2,-126
EUW1_7711932879,200,1,9162,25430,1,-1,9,12,6,5,2,126
EUW1_7711933093,100,1,17765,38633,24,-24,25,30,11,1,1,111
EUW1_7711933093,200,0,-17765,-38633,-24,24,-25,-30,-11,-1,-1,-111
EUW1_7711933327,100,1,12277,11608,12,-13,2,6,10,3,1,123
EUW1_7711933327,200,0,-12277,-11608,-12,13,-2,-6,-10,-3,-1,-123
EUW1_7711933581,100,0,-8106,-29115,-8,8,-45,5,1,3,-1,19
EUW1_7711933581,200,1,8106,29115,8,-8,45,-5,-1,-3,1,-19
EUW1_7711933850,100,0,-417,4293,7,-7,5,-14,-2,-1,1,9
EUW1_7711933850,200,1,417,-4293,-7,7,-5,14,2,1,-1,-9
EUW1_7711933912,100,1,14537,17927,13,-14,11,-17,9,1,0,83
EUW1_7711933912,200,0,-14537,-17927,-13,14,-11,17,-9,-1,0,-83
EUW1_7711933931,100,1,11109,34386,23,-23,52,48,9,4,1,73
EUW1_7711933931,200,0,-11109,-34386,-23,23,-52,-48,-9,-4,-1,-73
EUW1_7711934164,100,1,14502,32558,26,-26,49,39,9,0,1,18
EUW1_7711934164,200,0,-14502,-32558,-26,26,-49,-39,-9,0,-1,-18
EUW1_7711934285,100,1,2207,-13086,-1,1,23,-30,-2,-3,1,-51
EUW1_7711934285,200,0,-2207,13086,1,-1,-23,30,2,3,-1,51
EUW1_7711934489,100,0,-11675,-18695,-9,9,-35,29,-5,-4,-1,-128
EUW1_7711934489,200,1,11675,18695,9,-9,35,-29,5,4,1,128
EUW1_7711935131,100,0,-6256,-21573,0,0,2,-17,-6,1,-1,5
EUW1_7711935131,200,1,6256,21573,0,0,-2,17,6,-1,1,-5
EUW1_7711935145,100,0,-10645,-28457,-15,15,-44,4,-3,0,-1,-74
EUW1_7711935145,200,1,10645,28457,15,-15,44,-4,3,0,1,74
EUW1_7711935382,100,0,-12850,-19838,-15,16,-19,-16,-8,-3,-1,-134
EUW1_7711935382,200,1,12850,19838,15,-16,19,16,8,3,1,134
EUW1_7711935622,100,0,-7664,-45585,-4,4,-20,29,-5,-2,0,-73
EUW1_7711935622,200,1,7664,45585,4,-4,20,-29,5,2,0,73
EUW1_7711935725,100,0,-3946,-20034,-11,11,-14,12,-4,-2,-1,-22
EUW1_7711935725,200,1,3946,20034,11,-11,14,-12,4,2,1,22
EUW1_7711935880,100,0,-10420,-20908,-10,10,4,44,-6,-2,1,-132
EUW1_7711935880,200,1,10420,20908,10,-10,-4,-44,6,2,-1,132
EUW1_7711936092,100,1,6639,27157,12,-12,25,-27,7,1,2,-64
EUW1_7711936092,200,0,-6639,-27157,-12,12,-25,27,-7,-1,-2,64
EUW1_7711936736,100,0,-13416,-25228,-23,23,-34,-14,-4,-2,-1,-121
EUW1_7711936736,200,1,13416,25228,23,-23,34,14,4,2,1,121
EUW1_7711937019,100,1,3241,129,0,0,10,-9,5,-2,1,-73
EUW1_7711937019,200,0,-3241,-129,0,0,-10,9,-5,2,-1,73
EUW1_7711937266,100,1,6002,20834,15,-14,31,-1,1,-1,0,19
EUW1_7711937266,200,0,-6002,-20834,-15,14,-31,1,-1,1,0,-19
EUW1_7711937512,100,1,3535,-14427,12,-12,17,1,3,-2,-1,-83
EUW1_7711937512,200,0,-3535,14427,-12,12,-17,-1,-3,2,1,83
EUW1_7711937691,100,1,10575,24990,10,-10,-1,6,6,2,0,202
EUW1_7711937691,200,0,-10575,-24990,-10,10,1,-6,-6,-2,0,-202
EUW1_7711937843,100,0,-9962,-5550,-19,19,-36,2,-6,0,-1,17
EUW1_7711937843,200,1,9962,5550,19,-19,36,-2,6,0,1,-17
EUW1_7711937929,100,1,11315,15147,15,-15,18,18,4,4,1,83
EUW1_7711937929,200,0,-11315,-15147,-15,15,-18,-18,-4,-4,-1,-83
EUW1_7711938077,100,1,10343,39832,4,-4,22,-18,8,0,1,61
EUW1_7711938077,200,0,-10343,-39832,-4,4,-22,18,-8,0,-1,-61
EUW1_7711938720,100,1,12019,27786,25,-24,36,24,5,1,1,-4
EUW1_7711938720,200,0,-12019,-27786,-25,24,-36,-24,-5,-1,-1,4
EUW1_7711938810,100,1,3846,12374,15,-15,18,40,6,3,1,-99
EUW1_7711938810,200,0,-3846,-12374,-15,15,-18,-40,-6,-3,-1,99
EUW1_7711939051,100,0,-11876,-18231,-22,22,-31,-25,-6,-2,0,-71
EUW1_7711939051,200,1,11876,18231,22,-22,31,25,6,2,0,71
EUW1_7711939154,100,1,4113,11479,11,-11,12,-42,2,0,1,-148
EUW1_7711939154,200,0,-4113,-11479,-11,11,-12,42,-2,0,-1,148
EUW1_7711939169,100,0,-14919,-28229,-19,19,-28,-20,-10,-2,-1,-94
EUW1_7711939169,200,1,14919,28229,19,-19,28,20,10,2,1,94
EUW1_7711939349,100,1,14052,37729,15,-15,9,27,9,2,1,146
EUW1_7711939349,200,0,-14052,-37729,-15,15,-9,-27,-9,-2,-1,-146
EUW1_7711939466,100,1,-1485,-18940,-18,18,-22,33,2,-1,-1,-110
EUW1_7711939466,200,0,1485,18940,18,-18,22,-33,-2,1,1,110
EUW1_7711939547,100,1,7191,21073,8,-8,33,-31,2,2,1,68
EUW1_7711939547,200,0,-7191,-21073,-8,8,-33,31,-2,-2,-1,-68
EUW1_7711939627,100,0,-7455,17017,-3,3,4,5,-8,-1,-1,-114
EUW1_7711939627,200,1,7455,-17017,3,-3,-4,-5,8,1,1,114
EUW1_7711939706,100,0,2587,83844,3,-3,35,-38,-7,-1,2,51
EUW1_7711939706,200,1,-2587,-83844,-3,3,-35,38,7,1,-2,-51
EUW1_7711939775,100,1,5954,10929,1,-1,-8,28,6,3,2,62
EUW1_7711939775,200,0,-5954,-10929,-1,1,8,-28,-6,-3,-2,-62
EUW1_7711939811,100,0,-10189,-16277,-3,3,0,-35,-5,-2,-1,-197
EUW1_7711939811,200,1,10189,16277,3,-3,0,35,5,2,1,197
EUW1_7711940178,100,1,18421,36474,24,-24,42,18,7,0,1,137
EUW1_7711940178,200,0,-18421,-36474,-24,24,-42,-18,-7,0,-1,-137
EUW1_7711940261,100,0,493,59,1,-1,1,1,0,0,0,-4
EUW1_7711940261,200,1,-493,-59,-1,1,-1,-1,0,0,0,4
EUW1_7711940457,100,0,-12119,-36483,-25,25,-27,0,-4,-3,-1,-16
EUW1_7711940457,200,1,12119,36483,25,-25,27,0,4,3,1,16
EUW1_7711940474,100,1,9830,21461,16,-16,66,-9,3,3,2,-113
EUW1_7711940474,200,0,-9830,-21461,-16,16,-66,9,-3,-3,-2,113
EUW1_7711940747,100,1,4946,70886,26,-26,25,80,3,2,3,-29
EUW1_7711940747,200,0,-4946,-70886,-26,26,-25,-80,-3,-2,-3,29
EUW1_7711940873,100,1,8246,11719,13,-13,13,28,3,2,0,66
EUW1_7711940873,200,0,-8246,-11719,-13,13,-13,-28,-3,-2,0,-66
EUW1_7711941393,100,0,-5664,-30877,-8,8,-31,-28,-5,0,-2,11
EUW1_7711941393,200,1,5664,30877,8,-8,31,28,5,0,2,-11
EUW1_7711941971,100,1,10337,23767,10,-10,13,40,8,3,1,126
EUW1_7711941971,200,0,-10337,-23767,-10,10,-13,-40,-8,-3,-1,-126
EUW1_7711942021,100,1,8911,5556,5,-5,14,13,2,3,1,76
EUW1_7711942021,200,0,-8911,-5556,-5,5,-14,-13,-2,-3,-1,-76
EUW1_7711942166,100,0,-2752,41854,3,-3,-20,23,-8,0,-3,94
