puuid,avg_kda,avg_cs_per_min,avg_gold_per_min,avg_damage_per_min,avg_vision,avg_vision_per_min,avg_kill_participation,team_first_blood_rate,team_first_tower_rate,team_first_dragon_rate,player_first_blood_rate,win_rate,champ_pool_size,main_role,matches_used,tier,recent_form_30,recent_form_10,kda_consistency,champion_pool,role_focus_pct,gold_std,damage_std,goldPerMinute,damagePerMinute,visionScorePerMinute,skillshotAccuracy,killParticipation,controlWardsPlaced,wardTakedowns,soloKills,deathTimeRatio,earlyCS,turretPlates,killsNearTurret,epicMonsterSteals,objectivesStolen,bountyGold,champion_pool_size,role_consistency,total_games,matches_analyzed,wins_in_matches
EtsCNg1HtEV51bkPo4rq644yEXobvCry_mlBfGOYqFULHE6iNuNqZpnQIN5FMo60bEXem8LvCiiQmA,2.7675847763347763,7.407327672988882,487.635675557782,899.6045059606228,17.45,0.660722296628148,0.4350789722080571,0.45,0.55,0.55,0.2,0.54,10,BOTTOM,20,Master,0.6,0.6,6.212022617473314,12,0.94,101.65558723507158,424.1898475682006,486.5989599469266,905.4498224880559,0.7024468528540332,0.5119775578435078,0.4620017120163348,0.6,2.7875,0.675,0.10983654978322199,62.381250001117586,8.9375,1.875,0,0,148.63328380584716,13,0.925,80,80,42
EwArz8sPcFVSwIWWSeo-2s2Qg5mdzHqQSDwDFew19Nsaq-cVQljftdnBIW20Dif6waQTmV2Mb6jKuQ,2.564742063492063,7.651998380861251,466.125622207735,648.5969881282663,13.4,0.5671712542981673,0.3883564519168987,0.5,0.4,0.5,0.2,0.56,5,BOTTOM,20,Diamond,0.4666666666666667,0.6,4.622888707291146,6,0.92,78.90662793548563,271.42484198387353,486.3453846710546,726.6076119921615,0.5451890373348186,0.5314920893482331,0.3969945771100262,0.07547169811320754,2.509433962264151,0.6226415094339622,0.10559227233478229,66.90566037735849,10.056603773584905,1.2264150943396226,0,0,214.3378179298257,6,0.9245283018867925,53,53,29
ExoVeIs9uGPiv9EGiUk2gEFFSIiXbo7OZZfYKQHn2OLLHxvqQyuQg_1b65FnZGo_at7xKS_oa8xnyg,4.422447691197691,6.038402024368,412.1200666383263,721.1087817631384,16.75,1.1148604367537704,0.4586270666158978,0.4933723943757974,0.495054260614521,0.4945655736491977,0.1665533733241711,0.56,7,BOTTOM,20,Silver,0.4666666666666667,0.7,5.726126526719436,12,0.32,68.06730149102101,345.1613784504654,413.4352813121371,710.4327724470126,0.5673267817418315,0.424946955166886,0.3898537859938112,0.19230769230769232,1.8076923076923077,1.3269230769230769,0.08303357243435219,63.87980771408631,5.923076923076923,1.0769230769230769,0,0,129.15075038029596,13,0.38461538461538464,52,52,29
EypeTbDXdrsb09ahqw9QxTSEN2yQ3QPBzC6c8X2-MZQueXffq3tlwD2b5L0gXSKIswVEf4zsZVOV2A,5.082916666666667,2.385993826593098,356.3882404440001,565.1458975572417,50.85,1.7617190501780775,0.5183438844335897,0.5,0.6,0.65,0.2,0.58,9,UTILITY,20,Gold,0.6,0.6,5.025435304528355,22,0.68,67.34522694197075,277.95562179104246,339.1201308588318,527.5095881742358,1.7410699759569468,0.5143801756358142,0.5508570397840151,5.0,5.1,0.64,0.07870979554167472,29.530000009536742,1.52,0.74,1,1,161.3474903869629,22,0.68,50,50,29
Ez_H5mbYLlJH85kHy3BDJyK-uT-iY5BRrrsg8P5PNlna9m08O_SHYClO_SEFx47UuSJCmztOu5mhJg,2.6154220779220783,7.365016546885023,521.0671805459384,1043.7379066701274,20.45,0.7586969831392781,0.4634962594441341,0.45,0.55,0.7,0.2,0.48,11,BOTTOM,20,Grandmaster,0.4333333333333333,0.6,6.620543784312585,18,0.8,115.59238462003611,469.1608062321599,534.8529032111878,1056.2721476897723,0.9291069388727289,0.5977254949358932,0.507688994218949,2.2419354838709675,2.967741935483871,0.9516129032258065,0.10238304544329899,68.6774193548387,11.387096774193548,2.032258064516129,0,0,222.87652969360352,20,0.8064516129032258,62,62,31
EzyAD_kCZd_xSb__EwPuybCIJV1RgkI6BGVgqQ4nkHrtJkzAZoRXoi2cNXU8DaQvUH8iDdWfL1Lw0A,1.960711868540816,3.107391480484087,337.3546721930469,829.6191470360894,24.9,0.8792838114509118,0.4179784278228743,0.35,0.75,0.55,0.1,0.4285714285714285,5,MIDDLE,20,Iron,0.5666666666666667,0.5,6.446852045078179,11,0.5102040816326531,57.01625260407133,370.3863576739435,338.0279661124001,857.2208427463493,0.8068978825993188,0.53688708253143,0.4274297720491911,0.0,0.26,2.2,0.16997937891069206,30.9,6.76,1.62,1,1,201.56618041992186,11,0.52,50,50,22
F--oP7okPvqTNCGnOMfnm9zVKTSgmpuRXp_5quPNeT92N1QmFJIIdSD7qHNSzSm_04RKk53YX03PvQ,7.762023809523809,4.2841247079271545,410.01622266556126,690.7988850540793,57.8,1.9500372701402569,0.6103772922217531,0.6,0.6,0.65,0.2,0.7,13,UTILITY,20,Master,0.7666666666666667,0.6,4.6603540638024485,31,0.28,97.18642195394318,420.04957742249775,407.6490744615569,718.5584299398824,1.6738550766158977,0.3824222826450253,0.5505398215695072,2.989130434782609,4.521739130434782,1.326086956521739,0.08023434400517197,50.05434782997422,8.41304347826087,1.5217391304347827,0,0,165.47276853478473,48,0.45652173913043476,92,92,53
F-ul797wpzi2UeDi1F-HJDuHxADekkiVIWMbi4Bmbmp_HThHpHJet1kqj6EQ2vMR2CsXzb2Etjn9ow,2.8721428571428573,5.699990309385357,380.9525244418796,750.4177031465192,27.95,0.9795833705168284,0.4071416901787971,0.5,0.4,0.7,0.15,0.56,2,TOP,20,Grandmaster,0.5,0.2,5.528688813814717,2,0.94,55.99941689700084,205.11657511308377,373.8585261170374,678.9155123844339,1.0053017853182085,0.3038261065521025,0.4239802768646057,0.9534883720930233,1.7906976744186047,1.3372093023255813,0.10155772168051742,62.79069767476514,5.953488372093023,1.2674418604651163,0,0,198.7450608541799,4,0.9418604651162791,86,86,42
F00PPMljGrPAB99BS3J6-OoFL9RnWUgacc8Ma4iZSatetpmL2C8mI1uF2HuE0ux4kwLXW0NEV0AZoA,1.7375901875901874,6.040822600090882,381.0511771284607,852.7822016701123,23.6,0.7447478220301826,0.3486204296676908,0.6,0.45,0.55,0.3,0.58,13,TOP,20,Gold,0.5666666666666667,0.8,5.275414675643991,20,0.58,65.2466607467474,283.6890412433731,377.75939155954524,669.6188132071387,0.7124547281541337,0.21228858664432196,0.38178380075888774,0.94,2.76,1.18,0.10090991738786873,57.860000022649764,2.94,0.92,4,4,145.55125198364257,20,0.58,50,50,29
F1rL-YvpHnwX_xyk7qbKodB4Y365aFeFyUx5mVQkNzdNfEFMLSeysG-6z43ykbyU7AuAumXkPQXddw,3.3446230158730152,4.695079102970417,429.1815694232482,816.0955713065389,19.65,0.703013784824042,0.4542127508758639,0.4,0.45,0.35,0.15,0.54,11,TOP,20,Gold,0.5333333333333333,0.6,6.043436522376983,22,0.74,95.75867948003336,365.2023966134904,431.5725922328097,848.7212443246502,0.597337722367766,0.35997534583956325,0.4056840701402858,0.19607843137254902,1.607843137254902,2.0980392156862746,0.10111025836191953,61.442156871159874,2.549019607843137,1.3529411764705883,1,1,184.94229410208908,23,0.7254901960784313,51,51,27
F3V-sCrG1H4bY4FLVjYLf-WD9QjaM7ENnKig9NyxtE_l_UB4uGy-NCmS_qDNV7hIdfVlENbaB_jQ0w,7.890833333333333,1.9154762983017632,418.4467193916381,717.2507372799939,61.0,2.2007492127251225,0.570523504291725,0.7,0.8,0.65,0.4,0.72,13,UTILITY,20,Emerald,0.8666666666666667,0.8,5.035067030338325,31,0.32,88.06878451451765,358.33467651350384,444.48406767653825,817.0038754378756,1.332271072318666,0.2709906451706235,0.5602946811469608,3.0,4.78,1.18,0.07896507445775686,46.71100002765655,2.18,1.9,3,3,186.4842663574219,31,0.34,50,50,36
F5buJiDQQshNX9gTlSL1dxLQL6MJrbd6PbjfSSWC0qV0bJBBid3GZ5VLsuOYFK6n8YlIBAHbkHsxMw,2.680659340659341,3.353765862950856,412.1200666383263,721.1087817631384,54.3,1.1148604367537704,0.4586270666158978,0.4933723943757974,0.495054260614521,0.4945655736491977,0.1665533733241711,0.56,5,UTILITY,20,Silver,0.5666666666666667,0.5,5.5121592865228415,13,0.52,71.93511753056322,326.5522284126562,382.9145648589513,849.1194215215841,1.5499247643298992,0.53759599736854,0.5108729574942488,0.58,3.44,1.44,0.13098363598144697,38.915000002980236,8.08,1.28,0,0,200.39264099121092,13,0.52,50,50,28
F6KxSd9I_GZL1nQhBvb6pYEoJPz0FYZVq8L7Z1wb-Onz4aWz-HLJI15V4YxMha6uvUQVfTzjC1Ul-g,1.814923464693201,2.049808980959889,349.11698579542616,595.5469803871687,27.1,0.7679989372071473,0.4015870594518335,0.5,0.55,0.3,0.15,0.42,12,JUNGLE,20,Iron,0.4,0.3,5.0403472102624045,15,0.7,55.00886096382147,223.35367865714983,332.06345558828764,509.7747917363693,0.563818012742562,0.18966609270782153,0.3698272208323573,0.04,0.62,0.8,0.12362493420532283,48.450000053048136,1.96,0.74,1,1,139.63939605712892,15,0.7,50,50,21
F6foSst7uKXDhroEIb3a2uVzNP2b_B66rbCrOxMCxXVRwAMzGwjYKHEylrHPyevMhVC1SIPudP0MBw,4.876931818181818,1.1949534296813724,313.2559662189386,373.6368752517034,74.3,2.940950795920781,0.5592316091620796,0.55,0.7,0.6,0.2,0.58,11,UTILITY,20,Challenger,0.5333333333333333,0.7,3.746828659012846,18,0.94,39.90766586961874,133.20763612654645,325.9151118755039,423.93842217947173,3.0863398836684546,0.39853277309246193,0.5563773976629856,7.814432989690721,7.731958762886598,0.25773195876288657,0.06896245906532211,16.65979381443299,4.65979381443299,0.7216494845360825,0,0,51.135523373318705,26,0.9175257731958762,97,97,62
F6qk7ehlBsgsNWwW3YSnOj0Do2teVN9iwPGhNHMxPVuu_bT8VANuAcUoxHUOBYlA3-xR_sMRelMKAA,2.4877380952380954,7.647899932484637,511.1127972028483,823.7760366148532,17.75,0.6404623789538039,0.4053192868235521,0.6,0.65,0.55,0.2,0.52,2,TOP,20,Master,0.5666666666666667,0.6,5.340234077266651,2,0.9,68.93530584318046,291.1603180067009,478.5530485537475,824.3133792251459,0.6911541863881706,0.5430041737622693,0.39873402760125615,0.0,1.109375,2.921875,0.10970267149151428,74.578125,10.65625,2.546875,3,3,242.10006511211395,2,0.90625,64,64,31
F7FZojGojLJvyZpxoy16q7HJOrGgFgTa5-KhxX5yCEg9Gxl1v5W2U41877IPAVPtpLMak6hq_9Ul4g,4.365654761904762,5.792883406468709,372.6768195717361,812.8225865544557,13.3,0.4345112256488467,0.4451052691302304,0.4,0.3,0.4,0.05,0.48,3,MIDDLE,20,Iron,0.4333333333333333,0.5,5.528166513411117,3,1.0,54.74487669121278,333.82420913704345,371.17985514869196,772.2973291110902,0.4224100116237526,0.5963549635092941,0.4180121469784631,0.0,0.7,1.28,0.07368924475226388,62.14,1.78,0.94,2,2,193.24466827392578,3,1.0,50,50,24
F82XUinHAoM6hycrxfbjP0-3Y9SCPvJNtuaVS5n0ow6btRmjkvDB7eF86NJ0qvUcSFsZGcXRmiPUgA,2.600528499278499,6.518680065520911,412.1200666383263,721.1087817631384,32.0,1.1148604367537704,0.4586270666158978,0.4933723943757974,0.495054260614521,0.4945655736491977,0.1665533733241711,0.56,6,TOP,20,Platinum,0.5333333333333333,0.5,5.323506832906294,12,0.82,74.92602167037698,341.6564423626974,417.04339409853475,831.7176237814003,1.0830096063412293,0.0732887936193403,0.3541532376723199,0.28,1.8,2.18,0.1255708537347115,67.5620000076294,11.14,1.46,2,2,190.8036038208008,12,0.82,50,50,28
F8aR6AWE4E6IHROF4q8QM4n0-NRmX5b4GKRNQzTCERpmVSt9HmmmF5E8R3XFAeTweNQtRbG2iOF0RQ,3.803354700854701,1.5694173362639074,496.1081888928294,843.1081216703026,25.25,0.8847061022364031,0.5561785678835056,0.5,0.7,0.35,0.2,0.62,7,JUNGLE,20,Master,0.6666666666666666,0.7,5.813022019569511,16,0.9,72.6734295015393,293.5816362926546,509.6991722034483,845.0433627638023,0.794372263275076,0.44972355727491664,0.5449195819468686,0.06896551724137931,2.6724137931034484,1.5172413793103448,0.09686718379071109,70.4465518018295,8.724137931034482,1.8448275862068966,1,1,224.46110560976226,16,0.9137931034482759,58,58,37
F8fDFbaEa2TxRXrdXF6a0EpQScRS0s4YJi9ZgVsVQJJSdmsGfQKb27NG8PuzSWmaNkhhcJedSRChpw,3.5621031746031755,1.191459259310217,412.1200666383263,721.1087817631384,68.05,1.1148604367537704,0.4586270666158978,0.4933723943757974,0.495054260614521,0.4945655736491977,0.1665533733241711,0.5,3,UTILITY,20,Silver,0.5666666666666667,0.3,3.973361297440744,7,0.7,63.35124318034941,255.8303441939466,343.1719773142247,388.28071085586896,1.9041389286928547,0.5448920649963539,0.5171544110226598,3.1,5.06,0.58,0.08679431688373182,27.895000020861627,5.38,0.42,2,2,96.46182067871094,7,0.7,50,50,25
F8wE7aAbNLtxEd4A55dsKoyFWe6F8m3BB4mHsZBer68A2j-B3ZxLUl9oD2ZJyBq3QcWcW3dmkeA_xQ,4.658545204795205,2.467147150708308,477.9161205324161,981.8716312466062,40.15,1.1686040121650276,0.514247619141416,0.5,0.4,0.4,0.05,0.5,6,JUNGLE,20,Diamond,0.5,0.7,6.43603138587748,9,0.84,80.73609333541268,308.3758327269263,475.97108225894755,955.954802586384,1.0558714201119492,0.5372055038249933,0.5271359715142582,0.017857142857142856,4.785714285714286,2.732142857142857,0.11483017383335005,74.74196436522263,4.928571428571429,2.0535714285714284,4,4,266.04510389055525,11,0.8214285714285714,56,56,28
F9CjEh3iKSwxpP_dXYIkBGQft5J2QzYcRgm2eMdr5WwEFDG2kDzygP_bYIkmfp_oMO9Fh8G2ms_J2w,1.5647979797979796,6.108979323080954,412.1200666383263,721.1087817631384,22.0,1.1148604367537704,0.4586270666158978,0.4933723943757974,0.495054260614521,0.4945655736491977,0.1665533733241711,0.5,11,MIDDLE,20,Silver,0.5,0.4,5.703439751588508,31,0.6,72.77408302671495,323.41864135062184,399.8657154500286,764.9320605009362,0.7651049749628979,0.47731664308372346,0.3750868679568219,0.26,1.76,2.1,0.13011653860059127,63.88800001204014,6.7,1.48,1,1,253.1289663696289,31,0.6,50,50,25
FBrD-SHuwxs9iWYkmKZFB60BZnSMTrJhMnNietOoUgnWWDX22Po8EtVGHgWZXE-mDXJh48prP32okQ,4.475126262626262,6.493121391580563,412.1200666383263,721.1087817631384,19.15,1.1148604367537704,0.4586270666158978,0.4933723943757974,0.495054260614521,0.4945655736491977,0.1665533733241711,0.5510204081632653,6,BOTTOM,20,Platinum,0.5666666666666667,0.6,4.92468791096534,7,0.8775510204081632,81.35008309281724,262.51552198407444,408.19240870263167,675.3824285249887,0.7504002481653559,0.5142668077319211,0.4864784929093678,1.0816326530612246,2.5306122448979593,0.6122448979591837,0.0707785584609943,56.57142857142857,2.4693877551020407,1.2244897959183674,1,1,142.5972073613381,7,0.8775510204081632,49,49,27
FEReh4pEdQ9c0Bo24o3DDkDG1A9C41rG6-RMk7CO8tpEHFU-S9BO428bbK9V2G6pBQxlcfVLBykrDQ,3.667539682539682,7.011362195097736,497.0591469406393,1144.5373947670546,29.15,0.941467676661363,0.5335645303176897,0.55,0.7,0.7,0.4,0.56,13,MIDDLE,20,Challenger,0.6333333333333333,0.7,6.285499184631241,26,0.76,92.229311144021,359.7775062489689,477.9824279800575,1016.7831128824632,0.8755998270434354,0.3898087324668806,0.48695006687119946,2.2690058479532165,2.6666666666666665,2.6374269005847952,0.10273378789890954,82.02105263555259,10.029239766081872,2.526315789473684,1,1,218.04831057542947,35,0.7309941520467836,171,171,97
FFReGEYp1q14Uqui8UJUtYHbpyK6vZ5Rnht8VUU8GrZNOIzAQ5N8WRWIDgiwBVYFG4gS_DBSw70_CQ,2.446767538017538,6.683078492966821,472.6180862978751,840.0444363632348,20.8,0.6436248696528336,0.4590049311611904,0.6,0.45,0.6,0.15,0.54,6,BOTTOM,20,Bronze,0.5666666666666667,0.7,7.403379295970184,10,0.8,82.51163216066138,483.7858660073882,459.2485322960831,866.8239330904603,0.5724144754578115,0.49477271496268665,0.4515975775291805,0.0,1.75,1.5384615384615385,0.09176635134346013,56.92307692422317,7.1923076923076925,1.7115384615384615,0,0,280.78563807560846,10,0.8076923076923077,52,52,29
FGtBpnJF19E8byFGpM24qVIIkCq3aLmiSZ9jn-6hzznT0UpaprnRsIgX54qFML_-wGx48ReW7AHhlw,3.2423196248196247,7.158839266638161,434.9949092752807,992.0753252880731,26.65,0.8686005293163257,0.5009559919256261,0.4,0.45,0.4,0.1,0.62,11,MIDDLE,20,Master,0.7,0.7,5.786873076195813,19,0.78,72.93737761617211,271.92835000646846,440.36922759828366,951.5311314979306,0.8939785499900175,0.4711472436587342,0.4687698504469682,2.017543859649123,2.9649122807017543,1.7719298245614035,0.10801538931178173,77.6140350877193,9.807017543859649,1.5614035087719298,2,2,193.14516863906593,21,0.7719298245614035,57,57,35
FGtKLfAvmOb872Y9vXxgsNEwF7O-YiFucfVIw4tQJ1T231ejdZc9JuQl3EJ4nO-plaDMAyouZprz2w,5.771417748917749,1.0283954525398118,328.8165074870641,310.16488825284483,72.9,2.4598316936708806,0.5698104032476685,0.4,0.4,0.45,0.25,0.66,14,UTILITY,20,Diamond,0.7,0.7,3.466713140714126,19,0.78,56.05517845084417,296.8735521671851,329.4482657418963,456.18250409261486,2.1068659220600945,0.5709589201617244,0.5354683242284817,3.0,5.56140350877193,0.38596491228070173,0.07360124074064758,28.771929824561404,5.491228070175438,0.5087719298245614,0,0,100.41792484751919,20,0.7719298245614035,57,57,37
FIeVYfJqB0of6GLoCFUwYkicUQJD_00VhVH8zvwXMJgUy9qi44DvnZQEMB-cFaxtcUyQ54b116sLiQ,2.394107142857143,7.636318500931557,447.6718917470712,909.7056755770348,15.9,0.6197880949875756,0.4162336997081339,0.6,0.45,0.6,0.25,0.46,12,MIDDLE,20,Grandmaster,0.5333333333333333,0.6,5.228166504617081,21,0.74,84.30511730836164,291.9313473064925,430.44717019160015,893.9410913051452,0.7477332021565812,0.418107743277599,0.4303331936435001,0.30666666666666664,1.5866666666666667,2.08,0.1225113548217809,73.73866666754087,8.493333333333334,1.9333333333333333,1,1,180.26703592936198,30,0.6133333333333333,75,75,37
FKAlVHZtVeE4lUbhdZ8TEztLceUz8zggzi5ZtrrFonLNrD-dy9UXz_x562g3ai_JZREYb2mizenlGg,2.221272408147408,5.328336104743223,438.4766210452793,972.1707519727476,30.3,0.9124958288819748,0.4610159989954515,0.4,0.55,0.55,0.05,0.48,7,BOTTOM,20,Bronze,0.5333333333333333,0.5,5.397659214881947,17,0.6,80.30741843229019,367.9491899607223,383.2744576797868,728.6683879224548,1.3242493957491588,0.5448604440364329,0.44607542917758775,3.173076923076923,2.1923076923076925,0.7115384615384616,0.12422485552336221,32.94230769230769,6.653846153846154,1.2307692307692308,1,1,180.17981866689829,17,0.6153846153846154,52,52,26
FKYthQk7RLfY8Sm3ng9x5d7c6-0Sx0LaYlTiJUSHhx6IX4Zhe6fhJh9i9fHXDUi3CvHm08WlAn3qoA,3.296626984126984,5.895526764209722,412.1200666383263,721.1087817631384,30.5,1.1148604367537704,0.4586270666158978,0.4933723943757974,0.495054260614521,0.4945655736491977,0.1665533733241711,0.6666666666666666,4,MIDDLE,6,Silver,0.6666666666666666,0.6666666666666666,8.401388774085707,4,0.6666666666666666,106.12064204002336,190.19106165933223,442.78309656259125,932.8069520553889,0.8758791589855958,0.24232982869573097,0.49712746557427206,0.3333333333333333,2.0,2.6666666666666665,0.11451571664185496,59.333333333333336,8.5,2.8333333333333335,0,0,422.7307637532552,4,0.6666666666666666,6,6,4
FLZrw7axcTWwhqT1MvmDPIj54p4DQae6P5YmvDOhseigKMzzr0Am5mOtZwX3c6gEmLkdtl9DKlaJTg,4.019217171717171,6.781960770330199,455.9864312820044,762.8557341807178,20.5,0.6745338266146998,0.4978772439097869,0.4,0.45,0.45,0.1,0.6,5,BOTTOM,20,Gold,0.5666666666666667,0.8,5.618498464892556,6,0.98,71.88718506094162,286.5486229822444,442.0384254489395,727.9955208428992,0.5959494768854026,0.3230393345728036,0.47541804524233955,1.86,2.26,0.38,0.08805328875474473,60.88,3.46,1.34,2,2,126.46725143432617,6,0.98,50,50,30
FMSNbddlriOddC_fpbtS8o4p_AZp4Du86mICePf0Mow8tfLZHND2czTavI8PPClaW-YAQss5rKeCfg,3.5009253246753254,0.9375266346700434,298.40148640213044,254.7928450126927,75.55,2.3559608316958816,0.5644473362326771,0.55,0.65,0.75,0.4,0.5,4,UTILITY,20,Gold,0.5666666666666667,0.7,3.0143158427742764,6,1.0,31.981723130402816,77.87413477082957,291.0395100791629,252.80316391733407,2.1212682979127004,0.4506054025329398,0.515337171149046,2.5098039215686274,6.0588235294117645,0.0784313725490196,0.08396360626928139,14.294117647058824,5.098039215686274,0.23529411764705882,0,0,78.85647568048215,7,0.9803921568627451,51,51,26
FMoVYzyNu6Xc4lZAGlM2fUluc56sKoxWGfZgzo1EhVC8IGgP4Pw3KwlhWcX1HFlrxkAM_ZizBrYivQ,2.251150793650793,7.660531939925685,485.6471028190008,826.7737220594685,17.55,0.633362582881085,0.490326195993387,0.4,0.35,0.25,0.2,0.46,10,BOTTOM,20,Master,0.3666666666666666,0.3,5.393662948312585,15,0.88,95.58247394163034,338.17985774831703,502.5978444333259,840.1402343086937,0.7634653357129849,0.5842631480782212,0.45743826834102225,1.2747252747252746,3.934065934065934,0.6593406593406593,0.09328228557910999,71.07967033261781,8.31868131868132,1.4175824175824177,1,1,174.35469801347335,19,0.8571428571428571,91,91,42
FOZMcL4lI_j7jmrTPa4WNNs-tK6zGU1GK48A89JfL1sRln0NX49qFIBnLCsJ5yh2UKWJIGsfKpOMiw,5.91479797979798,7.29588916883794,444.89593335720417,910.956795534925,27.45,0.9805086839636368,0.5328534403749984,0.6,0.45,0.35,0.25,0.58,8,MIDDLE,20,Challenger,0.4666666666666667,0.4,5.633216221662364,14,0.62,81.14610789354887,334.52261814911645,450.8096831594942,814.6651186145174,1.0169346433870836,0.5473642105989767,0.488983354258685,2.25,3.5096153846153846,1.3173076923076923,0.06527264175369146,77.99615385010839,9.0,1.7211538461538463,1,1,152.9501270881066,25,0.6826923076923077,104,104,62
FP0dCFwSayHfnQMMOndXdw6wyuCGJt8ZMKaeI0qVuHWz7Tbsau3J8nVgMnZAJrwz-ycwD5aNiHDNHw,2.7676424963924964,1.2041251081867146,407.77435129948026,547.666948970607,20.3,0.7006354013472285,0.3957108121988176,0.45,0.2,0.65,0.05,0.52,6,JUNGLE,20,Bronze,0.4666666666666667,0.4,6.04420383508035,7,0.96,70.62648500274305,344.293962662271,436.5249271460338,677.3624159173488,0.8091301217395279,0.4843666650844845,0.41604960064471025,0.29411764705882354,0.8627450980392157,1.803921568627451,0.08918280145142735,66.63039222651837,4.215686274509804,0.9411764705882353,6,6,178.55152429318895,7,0.9607843137254902,51,51,27
FPB9FtqMuKnBq5Eb8CNz9Mg54V2RKiAzYY8HDsyBgLVoikmGRFbJTYbAZfClHzcbNYrDQJifIvtGVA,4.084502164502164,7.529737153467016,532.986070467178,1074.594000636154,10.55,0.3574150664702715,0.5417649057675772,0.75,0.4,0.4,0.15,0.6,9,BOTTOM,20,Gold,0.5666666666666667,0.8,6.772739475278817,9,0.96,99.12895026695446,455.1203978580425,487.2346586767111,987.2963287216241,0.33943645275717804,0.6449513648014191,0.49674820841619627,0.08,1.52,1.36,0.09896356464371178,63.48,3.56,2.24,2,2,353.5852941894531,9,0.96,50,50,30
FQJ6s9dsLUEeKSUurFpVhAyAqE0f5q2zbg1HIE97gxKJRQDuE2NBw9e9qXBbWRyTSRg446UjA86jPA,2.7897817460317462,2.422763958592016,333.72632641140234,443.6245223846989,20.75,0.6962894217238093,0.3565590912184858,0.6,0.4,0.65,0.15,0.42,7,TOP,20,Iron,0.4666666666666667,0.4,4.80535118383662,11,0.32,66.23374324471484,248.3324356078249,329.4526948012037,457.0943675298785,0.5380101128185716,0.3599970667908108,0.34162461294368784,0.0,0.4,0.8,0.10595845896781222,44.35000002324581,3.12,0.48,1,1,146.46296966552734,11,0.32,50,50,21
FQb2jlrE-a7xj4-d1uF45g5E-Pm1cqqnwBCK8cufaUCU0Ft82kvdW62P6SFkmPDVVb4pLxrDwalH-Q,3.6615277777777777,1.1335500948968045,293.7609307136236,302.01980213039786,92.75,3.243439721515241,0.5737442296177834,0.5,0.45,0.45,0.15,0.6,6,UTILITY,20,Master,0.6666666666666666,0.5,3.1622776601683795,6,0.96,36.89804899975549,132.23759136403913,298.4133647941563,309.388451785359,3.2818727024019143,0.4967075830118256,0.5676084481951416,9.728813559322035,8.084745762711865,0.22033898305084745,0.06544920917669815,13.902542372881356,6.084745762711864,0.22033898305084745,0,0,43.990607827396715,8,0.9661016949152542,59,59,34
FRDA0tYjCTBX_O34CWDAnvadG5ohyqmtnVebxt3Dy9PFCC9J-kBjWI8bsO6qANjP2eW12vXIFSIiMA,3.587142857142857,9.024086421434925,541.9741206613446,846.6037494735916,21.8,0.8490360585855813,0.4149011930859496,0.7,0.7,0.65,0.3,0.64,10,BOTTOM,20,Master,0.6333333333333333,0.6,4.896621284110096,17,0.92,96.35249310426904,366.18287801493295,544.887051760156,924.0962146297696,0.8211705316084329,0.497398852122543,0.46827401059508783,0.8076923076923077,3.519230769230769,0.7307692307692307,0.07034148467267767,76.25,12.076923076923077,1.6730769230769231,0,0,141.21410810030423,18,0.9230769230769231,52,52,34
FTq_C7xW7y5PAZUgpRa1Of98nQwqp980-rft6uHVtiQFwHWSTFu7Bc8vlnZZvgLt9hyP-8IQefl0bQ,10.96952380952381,0.9304864312532124,412.1200666383263,721.1087817631384,32.8,1.1148604367537704,0.4586270666158978,0.4933723943757974,0.495054260614521,0.4945655736491977,0.1665533733241711,0.8,1,JUNGLE,5,Silver,0.8,0.8,5.750217387195026,1,1.0,52.877260152949454,114.5595815540646,368.81420600617315,612.6207422161503,0.9516030209618936,0.34998113626667327,0.6877066955814584,1.4,4.8,0.6,0.06631742791419712,50.80000005960464,4.6,1.0,1,1,170.09830017089843,1,1.0,5,5,4
FUuktipNySwpF-Ut9bXZinBHPNX-dMhGXQ_KqA2xnMU6lnm6_weHLYaryq9pDQmLfaqA231FCJoOkA,4.307689393939393,1.7355733942880218,346.91594634298434,646.5379490711663,59.3,1.7223428687927842,0.5659811771372725,0.3,0.3,0.65,0.2,0.4814814814814814,8,UTILITY,20,Bronze,0.4814814814814814,0.6,4.733012363776931,9,0.8518518518518519,71.08339922196842,388.33251091265066,352.8816910636616,725.8938194794781,1.7856270751548282,0.4508476948275132,0.5649650295572977,1.1851851851851851,6.555555555555555,1.7777777777777777,0.09708980295875168,23.07407407959302,2.111111111111111,1.037037037037037,2,2,211.11111111111111,9,0.8518518518518519,27,27,13
FWLal4VXlm3QnPnAQvl0NMd9ajSdx0brpCj_i8l_UkTFcl4P8wcII3BJPHnnSyAhM5lAoCZ9yxXNiw,4.536688311688311,3.097110991261756,412.1200666383263,721.1087817631384,49.3,1.1148604367537704,0.4586270666158978,0.4933723943757974,0.495054260614521,0.4945655736491977,0.1665533733241711,0.5714285714285714,12,UTILITY,20,Silver,0.5666666666666667,0.7,5.940129763537449,18,0.2857142857142857,74.40154899813288,275.9877410717801,373.87696585337636,520.630864616941,1.1496914448954336,0.23210740622178916,0.5333193829389633,3.142857142857143,3.795918367346939,0.7959183673469388,0.08516916277469322,44.637755137317036,1.2448979591836735,1.1428571428571428,7,8,109.10860925791215,18,0.5510204081632653,49,49,28
